"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",103.26,104.03,98.83,103.5,103.5,103.26,20255,20.22,"09-Jul-2026",20,"",""
"2","20MICRONS","EQ",192.78,198,192.37,193.94,194.8,192.33,120012,234.19,"09-Jul-2026",2599,"",""
"3","21STCENMGM","EQ",31.83,31.83,30.6,31.35,31.11,31.21,690,0.22,"09-Jul-2026",46,"",""
"4","360ONE","EQ",1090.8,1106.8,1086.6,1100.2,1100.8,1091.7,1022506,11247.85,"09-Jul-2026",38829,"",""
"5","3BBLACKBIO","EQ",1183.7,1209,1155,1167.7,1179,1166.2,4778,56.6,"09-Jul-2026",676,"",""
"6","3IINFOLTD","EQ",18.49,18.5,18.1,18.24,18.18,18.08,479311,87.52,"09-Jul-2026",1591,"",""
"7","3MINDIA","EQ",34300,35470,34300,34745,34700,34255,6446,2252.78,"09-Jul-2026",3158,"",""
"8","3PLAND","EQ",32.9,33.5,31.5,32.63,33,32.3,7028,2.23,"09-Jul-2026",63,"",""
"9","5PAISA","EQ",363.65,380.85,363.25,378.1,378,366.4,39439,148.55,"09-Jul-2026",1888,"",""
"10","601GS2030","GS",99.45,99.45,99.45,99.45,99.45,99.45,200,0.2,"09-Jul-2026",2,"",""
"11","603GS2029","GS",101.7,101.7,101.7,101.7,101.7,101.7,400,0.41,"09-Jul-2026",1,"",""
"12","63MOONS","EQ",674.8,681,663.2,672.65,671.3,666.85,89043,600.01,"09-Jul-2026",4547,"",""
"13","664GS2035","GS",97.69,97.69,97.69,97.69,97.69,97.46,1,0,"09-Jul-2026",1,"",""
"14","667GS2050","GS",91.41,93,91.41,93,93,94.3,3147,2.88,"09-Jul-2026",3,"",""
"15","668GS2040","GS",97.95,98,97.95,97.98,97.95,97.1,3460,3.39,"09-Jul-2026",9,"",""
"16","676GS2061","GS",94,94,92.87,93.5,93.5,93,70319,65.5,"09-Jul-2026",31,"",""
"17","68GS2060","GS",91.11,92,91.11,92,92,93.9,644,0.59,"09-Jul-2026",2,"",""
"18","690GS2065","GS",94,94.49,93.56,94.4,94.46,94.35,7285,6.87,"09-Jul-2026",15,"",""
"19","694GS2036","GS",102.7,103,102.7,103,103,102.7,200,0.21,"09-Jul-2026",2,"",""
"20","695GS2061","GS",93.05,95,93.05,93.09,95,95.8,1127,1.05,"09-Jul-2026",6,"",""
"21","698GR2054","GS",93.5,93.5,89.25,90.72,90.72,93.94,6790,6.09,"09-Jul-2026",7,"",""
"22","699GS2051","GS",97.88,97.88,97.88,97.88,97.88,97.82,400,0.39,"09-Jul-2026",2,"",""
"23","702GS2027","GS",101,101,100.7,101,101,101,200,0.2,"09-Jul-2026",3,"",""
"24","706GS2028","GS",102.7,102.7,102.7,102.7,102.7,102.6,11000,11.3,"09-Jul-2026",2,"",""
"25","709GS2054","GS",100.1,100.1,99.25,99.9,99.91,99.8,2884,2.88,"09-Jul-2026",8,"",""
"26","709GS2074","GS",96.3,96.3,95.5,96.17,96.3,95.46,22567,21.6,"09-Jul-2026",18,"",""
"27","710GS2029","GS",103.15,103.74,103.15,103.74,103.74,103.79,23444,24.25,"09-Jul-2026",11,"",""
"28","716GS2050","GS",100.01,100.01,100,100,100,100.01,4000,4,"09-Jul-2026",2,"",""
"29","717GS2028","GS",102,102,102,102,102,102,38,0.04,"09-Jul-2026",1,"",""
"30","717GS2030","GS",102.99,102.99,102.99,102.99,102.99,102.99,580,0.6,"09-Jul-2026",1,"",""
"31","718GS2037","GS",105.41,105.95,105.41,105.95,105.95,106.4,8333,8.79,"09-Jul-2026",3,"",""
