"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",104.2,104.2,103.5,103.5,103.5,103.21,1063,1.11,"13-Jul-2026",3,"",""
"2","20MICRONS","EQ",197.54,207.1,193.67,202.45,203,198.34,210941,427.31,"13-Jul-2026",5181,"",""
"3","21STCENMGM","EQ",32.25,32.25,31.3,31.33,31.33,31.89,3264,1.03,"13-Jul-2026",34,"",""
"4","360ONE","EQ",1127,1127,1094.8,1118,1119.3,1129,2239860,24843.85,"13-Jul-2026",53481,"",""
"5","3BBLACKBIO","EQ",1151.2,1219,1145.4,1215.1,1210,1148.6,18007,215.93,"13-Jul-2026",2236,"",""
"6","3IINFOLTD","EQ",18.79,18.89,18.5,18.68,18.65,18.77,299618,56.09,"13-Jul-2026",1202,"",""
"7","3MINDIA","EQ",35300,36585,35140,36430,36390,35370,6108,2196.23,"13-Jul-2026",2960,"",""
"8","3PLAND","EQ",31.5,33.2,31.5,32.65,32.65,31.9,5595,1.81,"13-Jul-2026",51,"",""
"9","574GS2026","GS",100.18,100.18,99.77,100.01,100.01,100.15,6604,6.61,"13-Jul-2026",14,"",""
"10","5PAISA","EQ",365.75,373.7,361.1,370.7,370,365.75,30960,114.41,"13-Jul-2026",1718,"",""
"11","610GS2031","GS",100,100,100,100,100,101.37,1,0,"13-Jul-2026",1,"",""
"12","619GS2034","GS",98.75,98.75,98.75,98.75,98.75,96.7,1,0,"13-Jul-2026",1,"",""
"13","622GS2035","GS",96.36,96.36,96.36,96.36,96.36,95.91,200,0.19,"13-Jul-2026",1,"",""
"14","628GS2032","GS",97,99,97,99,99,100.5,101,0.1,"13-Jul-2026",2,"",""
"15","633GS2035","GS",96.51,99,96.51,99,99,98,10001,9.65,"13-Jul-2026",3,"",""
