"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",104.15,104.15,104.15,104.15,104.15,104.12,15,0.02,"15-Jul-2026",3,"",""
"2","20MICRONS","EQ",205,207.79,202.96,204.43,204.11,205.3,144897,296.93,"15-Jul-2026",2877,"",""
"3","21STCENMGM","EQ",32.4,32.48,31.51,32.48,32.48,31.85,4406,1.43,"15-Jul-2026",37,"",""
"4","360ONE","EQ",1104.2,1119.8,1092.5,1098.6,1102,1098.8,649100,7167.98,"15-Jul-2026",43296,"",""
"5","3BBLACKBIO","EQ",1182,1280,1182,1270.2,1279.9,1182.6,47232,590.49,"15-Jul-2026",4809,"",""
"6","3IINFOLTD","EQ",18.26,18.44,18.03,18.07,18.1,18.19,224434,40.68,"15-Jul-2026",963,"",""
"7","3MINDIA","EQ",36700,36880,35800,35930,35975,36540,9149,3315.43,"15-Jul-2026",3955,"",""
"8","3PLAND","EQ",32,33,31.5,31.92,32.63,31.84,4201,1.33,"15-Jul-2026",75,"",""
"9","574GS2026","GS",100.13,100.13,100.05,100.05,100.05,100.1,3150,3.15,"15-Jul-2026",19,"",""
"10","5PAISA","EQ",389.8,400,386.9,390.85,392,384.95,114226,448.94,"15-Jul-2026",3597,"",""
"11","601GS2030","GS",99.45,101.2,99.45,100.98,100.98,99.46,201,0.2,"15-Jul-2026",3,"",""
"12","610GS2031","GS",100.75,100.75,100.75,100.75,100.75,99.75,1,0,"15-Jul-2026",1,"",""
"13","628GS2032","GS",99,99,99,99,99,99,100,0.1,"15-Jul-2026",1,"",""
"14","636GS2031","GS",100.7,100.7,100.26,100.6,100.6,100.7,1000,1.01,"15-Jul-2026",4,"",""
"15","63MOONS","EQ",729.75,745,716.45,719.75,721.1,721.8,184851,1348.46,"15-Jul-2026",6830,"",""
"16","667GS2035","GS",103.55,103.55,103.55,103.55,103.55,108.99,6000,6.21,"15-Jul-2026",9,"",""
"17","667GS2050","GS",91.16,94.3,91.16,94.3,94.3,93,18,0.02,"15-Jul-2026",6,"",""
"18","668GS2033","GS",101.8,102,101.8,102,102,101.8,298,0.3,"15-Jul-2026",3,"",""
"19","668GS2040","GS",98.4,99,98.4,99,99,98.85,23640,23.38,"15-Jul-2026",9,"",""
"20","675GS2029","GS",99.95,99.95,99.95,99.95,99.95,99.9,100,0.1,"15-Jul-2026",1,"",""
"21","676GS2061","GS",92.7,93.25,92.7,93.25,93.25,93.21,2719,2.54,"15-Jul-2026",13,"",""
"22","679GS2031","GS",99.31,100,99.31,100,100,101.4,1000,1,"15-Jul-2026",4,"",""
"23","68GS2060","GS",91.1,91.1,91,91.04,91,92,254,0.23,"15-Jul-2026",5,"",""
"24","690GS2065","GS",94,94.46,93.94,94,94,94.63,46782,44,"15-Jul-2026",52,"",""
