"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",104.55,106.3,104.55,106.29,104.55,106.2,673,0.72,"02-Dec-2025",8,"",""
"2","20MICRONS","EQ",191.75,191.75,188.9,189.42,190.5,191.56,38543,73.21,"02-Dec-2025",1559,"",""
"3","21STCENMGM","EQ",39.79,39.79,39.79,39.79,39.79,39.01,2364,0.94,"02-Dec-2025",17,"",""
"4","360ONE","EQ",1189,1189,1157.5,1162.9,1164.8,1189.3,492146,5771.72,"02-Dec-2025",15449,"",""
"5","3IINFOLTD","EQ",16.95,16.95,16.65,16.77,16.82,16.83,221591,37.08,"02-Dec-2025",1592,"",""
"6","3MINDIA","EQ",34815,35020,34565,34750,34715,34815,2126,738.48,"02-Dec-2025",1238,"",""
"7","3PLAND","EQ",42,42,37.78,38.86,39.05,39.97,30466,12.33,"02-Dec-2025",388,"",""
"8","563GS2026","GS",100.42,100.42,100.42,100.42,100.42,100.42,1,0,"02-Dec-2025",1,"",""
"9","574GS2026","GS",99.45,100,99.41,99.7,99.41,100,210,0.21,"02-Dec-2025",4,"",""
"10","591GS2028","GS",101.6,102.25,101.6,101.6,101.6,102.1,252,0.26,"02-Dec-2025",5,"",""
"11","5PAISA","EQ",328,342.5,328,335.75,332.2,329.6,179013,604.35,"02-Dec-2025",7013,"",""
"12","601GS2030","GS",100.6,100.6,100.6,100.6,100.6,100.6,300,0.3,"02-Dec-2025",3,"",""
"13","628GS2032","GS",100.45,101,100.45,101,101,101.4,203,0.2,"02-Dec-2025",2,"",""
"14","633GS2035","GS",98,98,98,98,98,98,200,0.2,"02-Dec-2025",1,"",""
"15","63MOONS","EQ",862.2,872.8,838,853.15,855.9,863.05,381242,3258.85,"02-Dec-2025",15435,"",""
"16","648GS2035","GS",100,100,100,100,100,100,299,0.3,"02-Dec-2025",3,"",""
"17","654GS2032","GS",102.77,102.77,102.77,102.77,102.77,102.95,450,0.46,"02-Dec-2025",1,"",""
"18","664GS2027","GS",104,104,104,104,104,103,500,0.52,"02-Dec-2025",1,"",""
"19","664GS2035","GS",99.75,99.75,98,98,98,95,5000,4.92,"02-Dec-2025",6,"",""
"20","667GS2050","GS",97,97,96.75,96.97,96.97,94.65,32000,31.03,"02-Dec-2025",8,"",""
"21","676GS2061","GS",95,95,94.5,94.5,94.5,94.5,1011,0.96,"02-Dec-2025",3,"",""
"22","679GS2034","GS",101.35,101.45,101.35,101.45,101.45,101.5,210,0.21,"02-Dec-2025",3,"",""
"23","68GS2060","GS",96.19,96.19,96.19,96.19,96.19,96.25,59,0.06,"02-Dec-2025",3,"",""
"24","690GS2065","GS",95,95.09,94.63,94.79,94.8,94.83,186615,176.69,"02-Dec-2025",155,"",""
"25","695GS2061","GS",97.39,97.39,96.51,96.99,96.99,97.39,24269,23.58,"02-Dec-2025",19,"",""
"26","698GR2054","GS",97.5,97.5,97.5,97.5,97.5,97.5,488,0.48,"02-Dec-2025",4,"",""
"27","699GS2026","GS",101.28,101.28,101.28,101.28,101.28,101.28,600,0.61,"02-Dec-2025",1,"",""
"28","702GS2027","GS",102.45,102.45,101.5,101.5,101.5,102,15600,15.87,"02-Dec-2025",7,"",""
"29","702GS2031","GS",105.2,105.9,105.2,105.9,105.9,105.5,3500,3.7,"02-Dec-2025",2,"",""
"30","709GS2054","GS",100.1,100.2,100.1,100.2,100.2,100.1,11666,11.68,"02-Dec-2025",3,"",""
"31","709GS2074","GS",96.71,96.75,96.11,96.19,96.5,96.71,604945,582.76,"02-Dec-2025",885,"",""
"32","710GS2029","GS",103.6,103.85,103.6,103.85,103.85,104,18000,18.67,"02-Dec-2025",10,"",""
"33","717GS2030","GS",104.25,104.25,104,104.08,104.13,104.5,8995,9.37,"02-Dec-2025",25,"",""
"34","718GS2037","GS",105.8,106,105,105.75,105.75,105.85,2225,2.35,"02-Dec-2025",7,"",""
"35","723GS2039","GS",103,103,102.5,102.5,102.5,103,100,0.1,"02-Dec-2025",2,"",""
"36","724GS2055","GS",101.5,101.9,100.8,101.66,101.6,101.1,41931,42.63,"02-Dec-2025",37,"",""
"37","725GS2063","GS",102.25,102.25,101.75,101.8,101.8,101.84,538853,548.7,"02-Dec-2025",161,"",""
"38","726GS2033","GS",105.4,105.5,105.35,105.5,105.5,105.6,24000,25.3,"02-Dec-2025",4,"",""
"39","732GS2030","GS",104.15,104.15,104.15,104.15,104.15,103.93,500,0.52,"02-Dec-2025",1,"",""
"40","733GS2026","GS",102,102,102,102,102,104,5100,5.2,"02-Dec-2025",2,"",""
"41","734GS2064","GS",101,101.1,100.07,100.27,100.07,100.7,377045,378.55,"02-Dec-2025",456,"",""
"42","737GS2028","GS",103.71,104.06,103.71,104.03,104.03,104,800,0.83,"02-Dec-2025",3,"",""
"43","738GS2027","GS",105.81,105.81,105.6,105.64,105.81,106,83710,88.47,"02-Dec-2025",23,"",""
"44","73GS2053","GS",103.33,103.33,102.5,103.2,103.2,103.75,13570,14.01,"02-Dec-2025",8,"",""
"45","741GS2036","GS",107,107,107,107,107,108.5,100,0.11,"02-Dec-2025",1,"",""
"46","746GS2073","GS",101.75,101.75,100.86,100.87,101,101.29,11688,11.82,"02-Dec-2025",21,"",""
"47","74GS2062","GS",98.33,102.5,98.33,100.66,100.66,100.86,2662,2.68,"02-Dec-2025",16,"",""
"48","754GS2036","GS",106.73,106.78,106.15,106.33,106.15,106.49,670578,713.59,"02-Dec-2025",233,"",""
"49","772GS2049","GS",110.26,110.26,110.26,110.26,110.26,105.01,1233,1.36,"02-Dec-2025",1,"",""
"50","772GS2055","GS",111,111,111,111,111,111.5,73,0.08,"02-Dec-2025",1,"",""
"51","813GS2045","GS",116.49,116.49,116.49,116.49,116.49,116.49,1,0,"02-Dec-2025",1,"",""
"52","828GS2027","GS",111.3,111.3,111.2,111.2,111.2,106,2,0,"02-Dec-2025",2,"",""
"53","832GS2032","GS",115,115,115,115,115,115,1,0,"02-Dec-2025",1,"",""
"54","833GS2026","GS",103.9,103.9,103,103,103,104.59,3720,3.84,"02-Dec-2025",6,"",""
"55","92GS2030","GS",115,115.1,114.9,114.98,114.99,115.49,30418,34.98,"02-Dec-2025",27,"",""
"56","A2ZINFRA","EQ",15.2,15.72,15,15.18,15.05,15.45,146995,22.41,"02-Dec-2025",474,"",""
"57","AAATECH","BE",91.2,93.84,91.17,91.86,91.2,93.03,9758,8.95,"02-Dec-2025",111,"",""
"58","AADHARHFC","EQ",484.35,488,480.8,485.05,485.9,484.8,591022,2865.41,"02-Dec-2025",16729,"",""
"59","AAKAAR","SM",74.5,74.75,74.5,74.75,74.75,73,4800,3.58,"02-Dec-2025",3,"",""
"60","AAKASH","EQ",8.71,8.93,8.71,8.79,8.84,8.92,67814,5.97,"02-Dec-2025",341,"",""
"61","AAREYDRUGS","BE",85.73,86.2,81.44,81.44,81.44,85.73,79395,65.59,"02-Dec-2025",290,"",""
"62","AARON","EQ",183.54,186.06,182.15,183.4,184.35,183.54,6686,12.31,"02-Dec-2025",434,"",""
"63","AARTECH","EQ",52.49,52.49,49,49.41,49.3,51.22,29817,14.99,"02-Dec-2025",653,"",""
"64","AARTIDRUGS","EQ",414.1,417.3,407.8,410.15,411,416.5,167194,687.18,"02-Dec-2025",8520,"",""
"65","AARTIIND","EQ",382.35,382.35,374.5,377.1,376.6,380.45,341256,1286.66,"02-Dec-2025",13291,"",""
"66","AARTIPHARM","EQ",702.8,706.6,693.2,697.2,697,702.6,173034,1210.64,"02-Dec-2025",13591,"",""
"67","AARTISURF","EQ",431.3,431.3,417,421.3,421.4,427.5,3927,16.59,"02-Dec-2025",470,"",""
"68","AARVI","EQ",130.99,132.99,128.15,129.75,128.16,130.32,13342,17.42,"02-Dec-2025",657,"",""
"69","AATMAJ","SM",19.5,19.9,19.5,19.9,19.9,19.55,4000,0.79,"02-Dec-2025",2,"",""
"70","AAVAS","EQ",1516.3,1524.9,1502.5,1514.8,1513.1,1516.3,122741,1859.69,"02-Dec-2025",12172,"",""
"71","ABAN","BE",34.52,34.66,33.5,33.6,33.65,34.18,41691,14.09,"02-Dec-2025",358,"",""
"72","ABB","EQ",5171,5221.5,5161,5183,5165,5189.5,149427,7748.45,"02-Dec-2025",15861,"",""
"73","ABBOTINDIA","EQ",29820,30000,29130,29240,29200,29810,8701,2549.17,"02-Dec-2025",4643,"",""
"74","ABCAPITAL","EQ",356.1,359,353.8,355.75,356.4,356.1,2767486,9860.78,"02-Dec-2025",44395,"",""
"75","ABCOTS","EQ",418.7,456,411,415.9,411,418.7,78004,332.1,"02-Dec-2025",3706,"",""
"76","ABDL","EQ",622,622,597.1,598.6,600,622.95,996873,6012.7,"02-Dec-2025",37793,"",""
"77","ABFRL","EQ",76.56,77.25,75.99,77.08,77.1,76.61,1199251,922.97,"02-Dec-2025",12340,"",""
