"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","20MICRONS","EQ",203.96,208.97,203.23,205.71,205,203.23,56895,117.52,"17-Sep-2026",2138,"",""
"2","21STCENMGM","EQ",39.1,39.1,37.7,38.62,38.5,38.37,4772,1.82,"17-Sep-2026",42,"",""
"3","360ONE","EQ",1041,1065,1037.1,1061.3,1061.3,1045.6,442034,4668.35,"17-Sep-2026",37154,"",""
"4","3BBLACKBIO","EQ",1299.7,1317.1,1283.2,1290.8,1290,1292.6,5794,75.01,"17-Sep-2026",771,"",""
"5","3IINFOLTD","BE",25.22,26,25.05,25.76,25.75,25.02,428053,109.74,"17-Sep-2026",1191,"",""
"6","3MINDIA","EQ",32040,32640,31710,32530,32200,31935,2039,657.13,"17-Sep-2026",1205,"",""
"7","3PLAND","EQ",31.5,31.98,30.3,31.4,31.4,31.28,1763,0.55,"17-Sep-2026",101,"",""
"8","5PAISA","EQ",317.65,323.75,313,315.4,313.05,316.85,21052,66.77,"17-Sep-2026",1357,"",""
"9","603GS2029","GS",99.54,99.54,99.54,99.54,99.54,99.55,1300,1.29,"17-Sep-2026",1,"",""
"10","610GS2031","GS",99.99,99.99,99.99,99.99,99.99,99.75,1,0,"17-Sep-2026",1,"",""
"11","619GS2034","GS",93.73,93.73,93.73,93.73,93.73,95,2,0,"17-Sep-2026",1,"",""
"12","620GS2029","GS",99.5,99.9,99.5,99.85,99.85,99.84,1000,1,"17-Sep-2026",6,"",""
"13","633GS2035","GS",101,101,101,101,101,98.98,1,0,"17-Sep-2026",1,"",""
"14","636GS2031","GS",98.51,99.09,98.5,99.09,99.09,99.25,2650,2.62,"17-Sep-2026",7,"",""
"15","63MOONS","EQ",840.05,887.6,839.35,872.65,872.9,848.15,268694,2345.81,"17-Sep-2026",14489,"",""
"16","648GS2035","GS",97.71,98.99,97.71,98.3,98.3,100,515,0.51,"17-Sep-2026",6,"",""
"17","654GS2032","GS",99,99.5,99,99.25,99.5,100,2e+06,1985,"17-Sep-2026",4,"",""
"18","657GS2033A","GS",97.51,97.6,97.51,97.6,97.6,97.81,500,0.49,"17-Sep-2026",5,"",""
"19","667GS2035","GS",105,105,105,105,105,105.75,1e+06,1050,"17-Sep-2026",2,"",""
"20","668GS2040","GS",98.44,98.44,96.5,96.5,96.5,96.5,1100,1.07,"17-Sep-2026",5,"",""
"21","676GS2061","GS",89.06,90,89.06,89.49,89.49,89.48,10238,9.16,"17-Sep-2026",25,"",""
"22","679GS2031","GS",101.6,101.6,101.6,101.6,101.6,101,330,0.34,"17-Sep-2026",1,"",""
"23","68GS2060","GS",89.21,90.5,89.21,90.5,90.5,91.5,2,0,"17-Sep-2026",2,"",""
"24","690GS2065","GS",92.11,93.55,92.11,92.7,92.7,93.35,6182,5.73,"17-Sep-2026",14,"",""
"25","692GS2039","GS",98.02,98.02,98.02,98.02,98.02,98.7,80,0.08,"17-Sep-2026",1,"",""
"26","694GS2036","GS",101.03,101.03,101.03,101.03,101.03,101.05,1374,1.39,"17-Sep-2026",6,"",""
"27","695GS2061","GS",93,93,92.4,92.9,92.9,92.96,7104,6.57,"17-Sep-2026",7,"",""
"28","699GS2051","GS",95.9,95.9,95.9,95.9,95.9,95.6,2400,2.3,"17-Sep-2026",1,"",""
"29","702GS2027","GS",102.23,102.23,102.23,102.23,102.23,102.21,400,0.41,"17-Sep-2026",1,"",""
"30","706GS2028","GS",104.1,104.1,104.1,104.1,104.1,104,5000,5.21,"17-Sep-2026",1,"",""
"31","709GS2054","GS",95.2,95.2,93.51,94.7,94.7,94.95,8160,7.72,"17-Sep-2026",12,"",""
"32","709GS2074","GS",95,95,93.51,94.53,94.59,94.49,45035,42.38,"17-Sep-2026",65,"",""
"33","710GS2029","GS",104,104,104,104,104,104,1000200,1040.21,"17-Sep-2026",3,"",""
"34","717GS2030","GS",104.79,104.8,104.79,104.79,104.8,104.8,12000,12.58,"17-Sep-2026",3,"",""
"35","718GS2033","GS",102,102,101.11,102,102,101.05,2663,2.71,"17-Sep-2026",8,"",""
"36","718GS2037","GS",103.94,103.94,102,102,102,102.3,1511504,1541.74,"17-Sep-2026",17,"",""
"37","71GS2034","GS",102.47,103,102.47,102.89,103,103.5,6176,6.35,"17-Sep-2026",6,"",""
"38","724GS2055","GS",96.2,96.65,96,96.55,96.59,96.06,6491,6.24,"17-Sep-2026",14,"",""
"39","725GS2063","GS",96.44,96.65,96.1,96.49,96.5,96.17,138600,133.5,"17-Sep-2026",73,"",""
"40","726GS2032","GS",101.75,101.8,101.73,101.8,101.8,101.73,11389,11.59,"17-Sep-2026",16,"",""
"41","726GS2033","GS",102.5,102.5,102.5,102.5,102.5,101.7,500,0.51,"17-Sep-2026",1,"",""
"42","732GS2030","GS",103.61,103.61,103.61,103.61,103.61,103.61,100,0.1,"17-Sep-2026",1,"",""
"43","734GS2064","GS",98.54,98.54,98.15,98.48,98.5,97.94,23088,22.7,"17-Sep-2026",29,"",""
"44","736GS2052","GS",98.75,99.25,97.9,99.25,99.25,98.67,516,0.51,"17-Sep-2026",4,"",""
"45","737GS2028","GS",103.36,104.01,103.36,104.01,104.01,104.4,300,0.31,"17-Sep-2026",3,"",""
"46","738GS2027","GS",102.11,102.5,102.11,102.4,102.4,102.48,23216,23.79,"17-Sep-2026",16,"",""
"47","73GS2053","GS",98,98,97.91,98,98,98,12611,12.36,"17-Sep-2026",28,"",""
"48","740IIFCL33","N1",1151.37,1151.37,1151.37,1151.37,1151.37,1151.37,200,2.3,"17-Sep-2026",2,"",""
