"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",105.8,105.8,104,105.2,105.2,105,1423,1.49,"12-Nov-2025",4,"",""
"2","20MICRONS","EQ",199,201.44,198,199.25,199.15,197.7,78618,157.1,"12-Nov-2025",2032,"",""
"3","21STCENMGM","EQ",45.07,45.9,45.07,45.07,45.07,45.99,8420,3.8,"12-Nov-2025",97,"",""
"4","360ONE","EQ",1080.8,1096.9,1072.8,1089,1087,1070,341552,3718.66,"12-Nov-2025",21584,"",""
"5","3IINFOLTD","EQ",17,17.38,16.83,17.27,17.32,16.9,811560,139.03,"12-Nov-2025",1904,"",""
"6","3MINDIA","EQ",36100,36315,35845,36005,36000,36035,7814,2817.56,"12-Nov-2025",2645,"",""
"7","3PLAND","EQ",41,41.89,40.15,40.72,41.48,40.09,2697,1.11,"12-Nov-2025",80,"",""
"8","574GS2026","GS",103.04,103.04,103.04,103.04,103.04,101.82,1,0,"12-Nov-2025",1,"",""
"9","591GS2028","GS",101,101,101,101,101,100.93,100,0.1,"12-Nov-2025",1,"",""
"10","5PAISA","EQ",290.2,295.7,288.55,290.05,290,290.2,60127,175.3,"12-Nov-2025",2517,"",""
"11","610GS2031","GS",97.85,100.3,97.85,100.3,100.3,96.01,3500,3.48,"12-Nov-2025",5,"",""
"12","628GS2032","GS",102.45,102.45,102.45,102.45,102.45,101,1801,1.85,"12-Nov-2025",2,"",""
"13","633GS2035","GS",102.5,102.5,101,101.5,101.5,102,402,0.41,"12-Nov-2025",5,"",""
"14","63MOONS","EQ",721.7,789.8,721.7,757.8,761,721.65,368193,2824.4,"12-Nov-2025",14667,"",""
"15","648GS2035","GS",100.1,102,100.1,100.12,100.12,100.5,10156,10.21,"12-Nov-2025",8,"",""
"16","654GS2032","GS",102.1,102.1,102.1,102.1,102.1,102.75,200,0.2,"12-Nov-2025",1,"",""
"17","667GS2035","GS",101.92,101.92,101.92,101.92,101.92,104.38,100,0.1,"12-Nov-2025",1,"",""
"18","676GS2061","GS",94.6,94.85,94,94,94,94.85,1043,0.99,"12-Nov-2025",9,"",""
"19","679GS2034A","GS",100,102.4,100,102.4,102.4,102.39,1195,1.21,"12-Nov-2025",6,"",""
"20","68GS2060","GS",96.6,96.6,96.15,96.6,96.6,96.02,2813,2.71,"12-Nov-2025",16,"",""
"21","690GS2065","GS",95.55,95.6,95.5,95.53,95.5,95.44,26609,25.42,"12-Nov-2025",50,"",""
"22","692GS2039","GS",102.8,102.8,102.8,102.8,102.8,103.21,11,0.01,"12-Nov-2025",1,"",""
"23","695GS2061","GS",98.55,99,98.25,98.95,98.6,98.6,20757,20.51,"12-Nov-2025",11,"",""
"24","697GR2034","GS",99,99,99,99,99,99.2,50,0.05,"12-Nov-2025",1,"",""
"25","698GR2054","GS",98.5,98.5,98,98,98,100.25,1613,1.58,"12-Nov-2025",8,"",""
"26","699GS2026","GS",100.89,100.93,100.89,100.93,100.93,100.89,331,0.33,"12-Nov-2025",3,"",""
"27","702GS2027","GS",104.55,104.95,104,104,104,104.85,1901,1.98,"12-Nov-2025",5,"",""
"28","702GS2031","GS",104.75,104.75,104.75,104.75,104.75,104.75,100,0.1,"12-Nov-2025",1,"",""
"29","704GS2029","GS",104.9,104.9,104.9,104.9,104.9,104.91,100,0.1,"12-Nov-2025",1,"",""
"30","706GS2028","GS",103.45,103.9,103.45,103.9,103.9,103.45,12925,13.43,"12-Nov-2025",6,"",""
"31","709GS2054","GS",100.5,100.68,100.35,100.4,100.4,100.29,42391,42.56,"12-Nov-2025",8,"",""
"32","709GS2074","GS",99.8,100.18,99,100.08,100.1,100,50287,50.1,"12-Nov-2025",45,"",""
"33","710GS2029","GS",103.2,103.3,103.2,103.22,103.3,103.85,22801,23.53,"12-Nov-2025",7,"",""
