"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",107.95,110,107.9,110,110,111,985,1.06,"09-Sep-2025",4,"",""
"2","20MICRONS","EQ",230.53,232.56,225.6,227.02,227.53,230.02,105914,242.27,"09-Sep-2025",2230,"",""
"3","21STCENMGM","EQ",54.2,54.5,52.67,53.49,53.5,53.62,6139,3.3,"09-Sep-2025",192,"",""
"4","360ONE","EQ",1040.1,1050,1038,1043.9,1040.3,1040,819360,8569.69,"09-Sep-2025",15936,"",""
"5","3IINFOLTD","EQ",23.4,23.55,23.17,23.19,23.23,23.37,119490,27.89,"09-Sep-2025",837,"",""
"6","3MINDIA","EQ",30840,31590,30705,30830,30755,30835,10275,3200.8,"09-Sep-2025",4599,"",""
"7","3PLAND","EQ",45.25,46.8,44,44.98,44.71,44.35,5194,2.35,"09-Sep-2025",143,"",""
"8","563GS2026","GS",101.75,101.75,101.42,101.58,101.42,101.9,2,0,"09-Sep-2025",2,"",""
"9","577GS2030","GS",97.85,97.85,97.85,97.85,97.85,97.85,898,0.88,"09-Sep-2025",1,"",""
"10","591GS2028","GS",99.51,99.51,99.5,99.5,99.5,99.5,100,0.1,"09-Sep-2025",2,"",""
"11","5PAISA","EQ",370.6,376.6,368,372.2,375,368.7,7048,26.2,"09-Sep-2025",822,"",""
"12","619GS2034","GS",101.89,101.89,101.89,101.89,101.89,98.7,1,0,"09-Sep-2025",1,"",""
"13","633GS2035","GS",101.49,101.49,99,100,100,99.5,200,0.2,"09-Sep-2025",3,"",""
"14","63MOONS","EQ",926,1007.7,913.1,940,938.2,921.5,541367,5191.93,"09-Sep-2025",37757,"",""
"15","664GS2027","GS",101.8,101.8,101.8,101.8,101.8,101.8,100,0.1,"09-Sep-2025",1,"",""
"16","668GS2040","GS",99,99,98,98,98,98.5,2,0,"09-Sep-2025",2,"",""
"17","675GS2029","GS",102.2,103.4,102.2,103.4,103.4,105,800,0.82,"09-Sep-2025",2,"",""
"18","676GS2061","GS",97.25,98,97,97.02,98,98.1,2011,1.95,"09-Sep-2025",5,"",""
"19","679GS2034","GS",102.55,103.99,102.55,103.55,103.55,103.59,1201,1.24,"09-Sep-2025",5,"",""
"20","679GS2034A","GS",98,98,98,98,98,97.97,1000,0.98,"09-Sep-2025",1,"",""
"21","690GS2065","GS",99,99,98.95,99,99,98,27801,27.52,"09-Sep-2025",13,"",""
"22","695GS2061","GS",96,96,96,96,96,98,31,0.03,"09-Sep-2025",1,"",""
"23","699GS2026","GS",103.54,103.54,103.54,103.54,103.54,103.54,1051,1.09,"09-Sep-2025",2,"",""
"24","699GS2051","GS",98.93,101.75,98.93,101.7,101.7,101.47,330,0.33,"09-Sep-2025",3,"",""
"25","702GS2027","GS",102.7,102.7,102.7,102.7,102.7,102.7,5817,5.97,"09-Sep-2025",4,"",""
"26","706GS2028","GS",104.35,104.35,104.35,104.35,104.35,104.2,5000,5.22,"09-Sep-2025",1,"",""
"27","709GS2054","GS",101.7,101.7,100.5,101.47,101.48,101.48,3050,3.09,"09-Sep-2025",7,"",""
"28","709GS2074","GS",100.65,101.71,100.65,101.04,101,101.71,542377,548.12,"09-Sep-2025",174,"",""
"29","710GS2029","GS",105.64,105.64,104.71,104.84,105.1,105.45,6,0.01,"09-Sep-2025",5,"",""
"30","716GS2050","GS",102.03,104.4,102.01,104.4,104.4,104.4,1530,1.56,"09-Sep-2025",3,"",""
"31","717GS2030","GS",105,105.01,105,105,105,105.95,1801,1.89,"09-Sep-2025",4,"",""
"32","718GS2037","GS",105.24,105.24,104.8,104.8,104.8,104.24,90451,94.79,"09-Sep-2025",57,"",""
"33","719GS2060","GS",101,101,101,101,101,101,1611,1.63,"09-Sep-2025",1,"",""
"34","724GS2055","GS",102,102.01,102,102.01,102.01,102,200,0.2,"09-Sep-2025",2,"",""
"35","725GS2063","GS",103,103,102.3,102.3,102.3,102.5,87199,89.21,"09-Sep-2025",31,"",""
"36","726GS2032","GS",103.8,104.32,103.8,104.3,104.32,103.95,14500,15.12,"09-Sep-2025",7,"",""
"37","732GS2030","GS",105.1,105.2,105.1,105.1,105.1,105.1,2000,2.1,"09-Sep-2025",7,"",""
"38","733GS2026","GS",103.5,103.5,103.5,103.5,103.5,103.53,1500,1.55,"09-Sep-2025",1,"",""
"39","734GS2064","GS",104,104.5,104,104.5,104.5,103.7,3502,3.66,"09-Sep-2025",9,"",""
"40","735NABAR31","N1",1130,1130,1130,1130,1130,1130,1,0.01,"09-Sep-2025",1,"",""
"41","736GS2052","GS",106.09,106.09,106.09,106.09,106.09,105.49,10,0.01,"09-Sep-2025",1,"",""
"42","737GS2028","GS",105.05,106.1,105.05,105.05,105.05,105.48,1427,1.5,"09-Sep-2025",3,"",""
"43","738GS2027","GS",103.8,104.4,103.8,104.04,104,104.2,44278,46.06,"09-Sep-2025",16,"",""
"44","73GS2053","GS",103.24,103.3,103.24,103.3,103.3,103.24,2201,2.27,"09-Sep-2025",4,"",""
"45","741GS2036","GS",106.3,106.4,106.1,106.38,106.4,106.5,17500,18.61,"09-Sep-2025",13,"",""
"46","746GS2073","GS",104.1,104.75,104.1,104.11,104.12,104.56,76927,80.37,"09-Sep-2025",46,"",""
"47","74GS2062","GS",104.3,104.6,104.26,104.4,104.4,104.26,18442,19.26,"09-Sep-2025",45,"",""
"48","754GS2036","GS",108.41,108.8,108.41,108.59,108.6,108.58,243877,265.01,"09-Sep-2025",172,"",""
"49","757GS2033","GS",106,106,106,106,106,105.55,2000,2.12,"09-Sep-2025",1,"",""
"50","A2ZINFRA","BE",19.89,19.89,19.89,19.89,19.89,20.3,26663,5.3,"09-Sep-2025",48,"",""
"51","AAATECH","EQ",79.14,85,78.51,79.48,79,79.14,123479,100.54,"09-Sep-2025",1889,"",""
"52","AADHARHFC","EQ",510,518.95,507,512.4,512.5,510.45,405773,2085.3,"09-Sep-2025",18233,"",""
"53","AAKAAR","SM",92,92,90.95,91,91,92,11200,10.21,"09-Sep-2025",7,"",""
"54","AAKASH","BE",10.51,10.52,10,10.09,10.18,10.31,66391,6.7,"09-Sep-2025",315,"",""
"55","AARADHYA","SM",115,115,115,115,115,115.45,1200,1.38,"09-Sep-2025",1,"",""
"56","AAREYDRUGS","BE",72,72.8,69,72.17,69.86,71.21,53893,38.43,"09-Sep-2025",247,"",""
"57","AARON","EQ",199,204,196.1,203.44,204,199.41,27915,55.72,"09-Sep-2025",1361,"",""
"58","AARTECH","EQ",59.4,59.42,57.51,57.87,58.15,59.4,38727,22.51,"09-Sep-2025",789,"",""
"59","AARTIDRUGS","EQ",478.25,496.4,475.2,492.35,491.1,477.2,267757,1308.09,"09-Sep-2025",14099,"",""
"60","AARTIIND","EQ",389.95,390.85,383.95,388,387.95,389.45,329228,1277.44,"09-Sep-2025",12194,"",""
"61","AARTIPHARM","EQ",889,912.5,887,906.65,910.05,881.6,235539,2121.15,"09-Sep-2025",14181,"",""
"62","AARTISURF","EQ",480.95,488,467,486.75,480,481,3209,15.46,"09-Sep-2025",277,"",""
"63","AARVEEDEN","BE",177,178.49,167,169,169,170.65,24982,43.12,"09-Sep-2025",194,"",""
"64","AARVI","EQ",122.14,126,122.1,124.63,126,123.22,8700,10.78,"09-Sep-2025",303,"",""
"65","AATMAJ","SM",19.55,19.6,19.55,19.6,19.6,19.55,4000,0.78,"09-Sep-2025",2,"",""
"66","AAVAS","EQ",1593,1599.6,1579.8,1589.2,1588,1593.3,64064,1017.84,"09-Sep-2025",7322,"",""
"67","ABAN","BE",44.12,45.45,43.8,44.24,44,44.61,23967,10.68,"09-Sep-2025",242,"",""
"68","ABB","EQ",5111,5150,5091,5131.9,5139.9,5108.3,150868,7727.15,"09-Sep-2025",18052,"",""
"69","ABBOTINDIA","EQ",31000,31170,30540,30630,30640,30965,6471,1993.88,"09-Sep-2025",2939,"",""
"70","ABCAPITAL","EQ",289,293.35,286.5,289.7,289.7,288.9,4789449,13898.37,"09-Sep-2025",42850,"",""
"71","ABCOTS","SM",413.95,416.95,405.1,414.1,414.95,414.95,6750,27.88,"09-Sep-2025",24,"",""
"72","ABDL","EQ",512.4,512.65,503.75,506.5,507.1,510.2,148525,752.79,"09-Sep-2025",3511,"",""
"73","ABFRL","EQ",91.9,92.48,89.5,91.08,91.05,88.86,18714097,16964.27,"09-Sep-2025",67406,"",""
"74","ABGSEC","EQ",110,110,109.75,109.75,109.75,110.02,2095,2.3,"09-Sep-2025",39,"",""
"75","ABHAPOWER","ST",45.95,45.95,45.95,45.95,45.95,44.25,3200,1.47,"09-Sep-2025",2,"",""
"76","ABINFRA","EQ",220.98,221,211.05,215,217,219.67,42893,92.85,"09-Sep-2025",702,"",""
"77","ABLBL","EQ",150,151.33,146.35,149.15,149,143.44,3601263,5355.11,"09-Sep-2025",29009,"",""
"78","ABMINTLLTD","BE",45.9,45.9,45,45,45,45.9,359,0.16,"09-Sep-2025",13,"",""
"79","ABREL","EQ",1776.3,1810,1774.9,1780.5,1784.5,1775.7,92457,1657.42,"09-Sep-2025",14547,"",""
"80","ABSLAMC","EQ",863.85,863.85,843,847.65,849.25,854.9,157913,1341.56,"09-Sep-2025",14552,"",""
"81","ABSLBANETF","EQ",56.95,56.95,55.25,55.46,55.42,55.29,31101,17.24,"09-Sep-2025",275,"",""
"82","ABSLLIQUID","EQ",1000,1000.01,999.99,999.99,999.99,1000,1495,14.95,"09-Sep-2025",49,"",""
"83","ABSLNN50ET","EQ",70.71,70.75,70.12,70.46,70.46,70.36,9531,6.71,"09-Sep-2025",188,"",""
"84","ABSLPSE","EQ",9.74,9.74,9.61,9.65,9.67,9.65,35215,3.4,"09-Sep-2025",348,"",""
"85","ABSMARINE","SM",190.2,190.2,185.3,188.75,189.4,190.05,22000,41.48,"09-Sep-2025",40,"",""
"86","ACC","EQ",1841.9,1855,1841.9,1850.2,1850,1838.3,234661,4340.45,"09-Sep-2025",10535,"",""
"87","ACCELYA","EQ",1403.7,1417.9,1401.4,1404.3,1402.8,1400.4,5115,72.06,"09-Sep-2025",959,"",""
"88","ACCENTMIC","ST",274.1,279.75,265,267,267,273.9,21500,58.04,"09-Sep-2025",39,"",""
"89","ACCPL","SM",61,63.2,61,63.2,63.2,60.95,15600,9.77,"09-Sep-2025",13,"",""
"90","ACCURACY","EQ",7.09,7.12,6.8,7.03,7.09,7.01,153665,10.74,"09-Sep-2025",539,"",""
"91","ACE","EQ",1100.8,1158.5,1085.1,1143.4,1129,1061.2,5194212,58513.48,"09-Sep-2025",204548,"",""
"92","ACEINTEG","EQ",24.1,28.1,23.8,27.09,27,24.1,306221,82.37,"09-Sep-2025",1664,"",""
"93","ACI","EQ",690.25,698,684.1,688.15,687.8,690.25,128878,891.05,"09-Sep-2025",10111,"",""
"94","ACL","BE",97.52,97.52,97.52,97.52,97.52,99.52,13888,13.54,"09-Sep-2025",81,"",""
"95","ACLGATI","EQ",62.2,62.25,61,61.21,61.43,61.32,68887,42.34,"09-Sep-2025",1122,"",""
"96","ACMESOLAR","EQ",302.5,303.75,295,300.25,300.15,302.25,835291,2495.06,"09-Sep-2025",16736,"",""
"97","ACUTAAS","EQ",1465,1530.3,1464,1503.9,1504,1469.7,589269,8851.24,"09-Sep-2025",29224,"",""
"98","ADANIENSOL","EQ",780.1,795.8,773.55,794.15,795,776.25,1363001,10736.92,"09-Sep-2025",28320,"",""
"99","ADANIENT","EQ",2320,2325,2297,2311.6,2313.8,2310.9,369431,8541.3,"09-Sep-2025",25802,"",""
"100","ADANIGREEN","EQ",941.9,947.5,935.8,943.7,946.5,937.2,868754,8180.39,"09-Sep-2025",25861,"",""
"101","ADANIPORTS","EQ",1354.7,1385,1348.3,1380.9,1382.5,1348.3,3515252,48271.98,"09-Sep-2025",82527,"",""
"102","ADANIPOWER","EQ",638,648,635.85,643.65,642,633.85,5547306,35672,"09-Sep-2025",77313,"",""
