"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",104.5,104.5,104.01,104.01,104.01,104.24,2,0,"06-Aug-2026",2,"",""
"2","20MICRONS","EQ",195,195.3,191.5,191.71,191.5,194.85,114716,221.68,"06-Aug-2026",2051,"",""
"3","21STCENMGM","EQ",43.45,43.45,42.01,43.3,43.43,42.6,17825,7.72,"06-Aug-2026",131,"",""
"4","360ONE","EQ",1193.1,1197,1180.9,1186,1186,1192,959901,11398.34,"06-Aug-2026",29613,"",""
"5","3BBLACKBIO","EQ",1207,1226.8,1201,1205.9,1202.6,1204,5430,65.82,"06-Aug-2026",481,"",""
"6","3IINFOLTD","EQ",25.25,25.65,24.95,25.5,25.52,25.09,1726151,436.29,"06-Aug-2026",5383,"",""
"7","3MINDIA","EQ",35805,36595,35710,36000,35820,35805,4631,1673.26,"06-Aug-2026",2479,"",""
"8","3PLAND","EQ",31.76,32.1,31.47,32.1,32.1,31.76,1258,0.4,"06-Aug-2026",45,"",""
"9","574GS2026","GS",101,101.45,100.53,100.99,100.53,100.52,1015,1.03,"06-Aug-2026",13,"",""
"10","591GS2028","GS",98.32,98.36,98.32,98.36,98.36,98.45,6490,6.38,"06-Aug-2026",4,"",""
"11","5PAISA","EQ",370,372,364.8,366.1,368.35,367.2,23398,85.81,"06-Aug-2026",1386,"",""
"12","601GS2028","GS",100.21,102,100.21,102,102,101,12,0.01,"06-Aug-2026",2,"",""
"13","601GS2030","GS",101.9,101.9,101.87,101.87,101.87,98.9,12,0.01,"06-Aug-2026",3,"",""
"14","610GS2031","GS",105.5,105.5,105.5,105.5,105.5,105.5,1,0,"06-Aug-2026",1,"",""
"15","636GS2031","GS",102.5,102.5,102.5,102.5,102.5,102.02,100,0.1,"06-Aug-2026",1,"",""
"16","63MOONS","EQ",867.3,884.9,855,858.2,859,862.95,223129,1936.82,"06-Aug-2026",8680,"",""
"17","648GS2035","GS",101.2,101.2,101.2,101.2,101.2,99.11,1,0,"06-Aug-2026",1,"",""
"18","654GS2032","GS",100,101,100,101,101,100,5001,5,"06-Aug-2026",2,"",""
"19","668GS2033","GS",98.7,98.7,98.7,98.7,98.7,98.6,10,0.01,"06-Aug-2026",1,"",""
"20","668GS2040","GS",98,98.24,97.05,98.19,98.24,98,1648,1.61,"06-Aug-2026",54,"",""
"21","675GS2029","GS",100,100,100,100,100,100,100,0.1,"06-Aug-2026",1,"",""
"22","676GS2061","GS",93.4,93.4,92.7,92.7,93.25,93.47,50035,46.45,"06-Aug-2026",40,"",""
"23","68GS2060","GS",94.84,94.84,93.4,93.4,93.4,90.33,208,0.19,"06-Aug-2026",9,"",""
"24","690GS2065","GS",93.89,93.89,93.5,93.8,93.8,93.91,30500,28.58,"06-Aug-2026",27,"",""
"25","694GS2036","GS",101.5,101.5,101.5,101.5,101.5,101.15,3800,3.86,"06-Aug-2026",3,"",""
"26","695GS2061","GS",94,94,93.01,93.2,93.2,93.2,2824,2.63,"06-Aug-2026",5,"",""
"27","699GS2051","GS",95.5,97.92,95.15,97.92,97.92,95.5,9004,8.57,"06-Aug-2026",6,"",""
"28","706GS2028","GS",103,103,103,103,103,103.3,421,0.43,"06-Aug-2026",3,"",""
"29","706GS2041","GS",100,100,100,100,100,99.5,100,0.1,"06-Aug-2026",1,"",""
"30","709GS2054","GS",99.2,99.2,96.95,96.99,96.99,96.35,39149,37.98,"06-Aug-2026",37,"",""
"31","709GS2074","GS",95.55,95.55,95.46,95.46,95.46,95.57,8695,8.31,"06-Aug-2026",17,"",""
"32","710GS2029","GS",103.4,103.65,103.4,103.65,103.65,103.9,200,0.21,"06-Aug-2026",2,"",""
"33","717GS2030","GS",103.51,103.51,103.51,103.51,103.51,103.5,2000,2.07,"06-Aug-2026",1,"",""
"34","718GS2033","GS",106.3,106.3,106.3,106.3,106.3,105.5,1000,1.06,"06-Aug-2026",1,"",""
"35","718GS2037","GS",102.7,102.7,102.2,102.2,102.2,102.62,58782,60.16,"06-Aug-2026",8,"",""
"36","723GS2039","GS",104.5,104.5,104.5,104.5,104.5,104.55,200,0.21,"06-Aug-2026",1,"",""
"37","724GS2055","GS",101.3,101.6,100.25,101.24,101.24,101.3,57988,58.71,"06-Aug-2026",37,"",""
"38","725GS2063","GS",97.8,97.8,97.58,97.59,97.6,97.58,235112,229.46,"06-Aug-2026",128,"",""
"39","726GS2032","GS",107,107.2,107,107.09,107.2,106.79,1850,1.98,"06-Aug-2026",2,"",""
"40","732GS2030","GS",103.2,103.2,103.2,103.2,103.2,103,200,0.21,"06-Aug-2026",1,"",""
"41","734GS2064","GS",99.47,99.49,99,99.15,99,99.4,56463,56.11,"06-Aug-2026",24,"",""
"42","735NABAR31","N1",1114.99,1114.99,1114.99,1114.99,1114.99,1084,1,0.01,"06-Aug-2026",1,"",""
"43","736GS2052","GS",103,103,103,103,103,103.45,100,0.1,"06-Aug-2026",2,"",""
"44","737GR2054","GS",101.25,101.25,101.25,101.25,101.25,101.25,594,0.6,"06-Aug-2026",2,"",""
