"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",106.6,106.6,103.5,104.25,104.25,104,10863,11.26,"22-Jul-2026",14,"",""
"2","20MICRONS","EQ",209.96,211.62,205.1,211.15,211.49,211.01,201717,422.39,"22-Jul-2026",3517,"",""
"3","21STCENMGM","EQ",35.01,35.68,35,35.68,35.68,34.99,2373,0.84,"22-Jul-2026",40,"",""
"4","360ONE","EQ",1114,1128,1087.8,1093.6,1090,1119.7,913719,10061.39,"22-Jul-2026",33024,"",""
"5","3BBLACKBIO","EQ",1280,1295,1260.9,1289.6,1291.9,1272.1,9511,121.87,"22-Jul-2026",904,"",""
"6","3IINFOLTD","EQ",19.2,20.14,19.08,19.97,19.9,19.12,2164128,425.85,"22-Jul-2026",4272,"",""
"7","3MINDIA","EQ",35300,35975,35030,35725,35800,35170,5695,2026.87,"22-Jul-2026",2292,"",""
"8","3PLAND","EQ",32.5,32.5,31.33,31.85,31.9,32.07,2774,0.88,"22-Jul-2026",66,"",""
"9","5PAISA","EQ",375,378.85,367.3,369.95,371.6,377.45,49320,183.49,"22-Jul-2026",1861,"",""
"10","601GS2030","GS",98,98,98,98,98,99,500,0.49,"22-Jul-2026",1,"",""
"11","603GS2029","GS",101,101,101,101,101,101,100,0.1,"22-Jul-2026",1,"",""
"12","610GS2031","GS",100.95,100.95,100.95,100.95,100.95,100.25,1,0,"22-Jul-2026",1,"",""
"13","628GS2032","GS",96.81,97.25,96.81,97.25,97.25,98,205,0.2,"22-Jul-2026",3,"",""
"14","636GS2031","GS",101,102,101,102,102,102,1700,1.72,"22-Jul-2026",3,"",""
"15","63MOONS","EQ",728.9,729,700.6,704.9,703,734.9,184961,1319.81,"22-Jul-2026",6381,"",""
