"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",102.25,102.25,102.24,102.24,102.24,102.25,263,0.27,"27-Mar-2026",3,"",""
"2","20MICRONS","EQ",150.01,150.92,137.61,140.72,139.97,151.67,257213,368.7,"27-Mar-2026",4427,"",""
"3","21STCENMGM","EQ",30.09,30.09,29.49,29.49,29.49,30.09,10616,3.14,"27-Mar-2026",65,"",""
"4","360ONE","EQ",998,998.9,969.8,977.4,975,1002.1,602539,5897.92,"27-Mar-2026",35236,"",""
"5","3IINFOLTD","EQ",13.61,13.8,13.35,13.5,13.5,13.61,1901006,257.24,"27-Mar-2026",1428,"",""
"6","3MINDIA","EQ",31785,31785,30710,30865,30805,31790,3530,1098.9,"27-Mar-2026",2469,"",""
"7","3PLAND","EQ",30.85,31.14,28.54,28.72,29.5,31.14,28765,8.63,"27-Mar-2026",132,"",""
"8","563GS2026","GS",106.69,106.69,102.41,102.41,102.41,101.61,10,0.01,"27-Mar-2026",2,"",""
"9","574GS2026","GS",101.46,101.46,101.46,101.46,101.46,101.37,1,0,"27-Mar-2026",1,"",""
"10","579GS2030","GS",97.89,97.89,95.44,95.44,95.44,99.1,123,0.12,"27-Mar-2026",2,"",""
"11","585GS2030","GS",98.45,98.45,98.45,98.45,98.45,98.2,264,0.26,"27-Mar-2026",2,"",""
"12","5PAISA","EQ",273,274.9,258,261.75,261,274.9,89973,238.84,"27-Mar-2026",3700,"",""
"13","5PAISA-RE","BE",0.1,0.1,0.1,0.1,0.1,0.05,14853,0.01,"27-Mar-2026",175,"",""
"14","601GS2030","GS",98.8,98.8,98.7,98.7,98.7,98.8,1825,1.8,"27-Mar-2026",3,"",""
"15","622GS2035","GS",94.01,94.01,93,93,93,94.99,500,0.47,"27-Mar-2026",3,"",""
"16","633GS2035","GS",98.5,98.5,98.5,98.5,98.5,98.5,200,0.2,"27-Mar-2026",2,"",""
"17","63MOONS","EQ",504,506.55,479,487.85,494,505.15,483766,2365.59,"27-Mar-2026",13374,"",""
"18","648GS2035","GS",99.5,100.7,99.5,99.5,99.5,99.5,201,0.2,"27-Mar-2026",3,"",""
"19","654GS2032","GS",100.45,100.45,100.45,100.45,100.45,100.36,1,0,"27-Mar-2026",1,"",""
"20","662GS2051","GS",91.7,91.7,90,90,90,93.25,66,0.06,"27-Mar-2026",2,"",""
"21","667GS2050","GS",92.8,92.8,92.6,92.69,92.69,92.8,2369,2.19,"27-Mar-2026",8,"",""
"22","668GS2040","GS",97.25,97.25,97,97.25,97.25,97.2,2055,2,"27-Mar-2026",6,"",""
"23","676GS2061","GS",90.2,91,90.2,90.86,90.9,90.63,5202,4.72,"27-Mar-2026",14,"",""
"24","68GS2060","GS",91.34,91.37,91.34,91.37,91.37,91.31,6700,6.12,"27-Mar-2026",7,"",""
"25","690GS2065","GS",94.3,94.4,93.55,93.82,94,94.26,68120,63.87,"27-Mar-2026",35,"",""
"26","692GS2039","GS",98.3,98.3,96,96.33,96.33,98.31,894,0.87,"27-Mar-2026",8,"",""
"27","695GS2061","GS",93,95.4,93,94,94,93,1120,1.05,"27-Mar-2026",8,"",""
"28","699GS2026","GS",103.16,103.16,102.35,102.35,102.35,102.98,486,0.5,"27-Mar-2026",2,"",""
"29","699GS2051","GS",94.55,95.25,94.3,94.55,94.55,95.35,69363,65.77,"27-Mar-2026",22,"",""
"30","702GS2027","GS",103.55,103.55,101.05,103.55,103.55,101.75,3,0,"27-Mar-2026",3,"",""
"31","702GS2031","GS",101,101,101,101,101,102.95,15000,15.15,"27-Mar-2026",1,"",""
"32","706GS2028","GS",103,103.7,103,103.17,103.69,103.26,182960,189.35,"27-Mar-2026",53,"",""
"33","706GS2046","GS",99.3,99.3,99.3,99.3,99.3,99.49,12,0.01,"27-Mar-2026",3,"",""
"34","709GS2054","GS",95.01,95.9,95,95.5,95.5,95.52,35800,34.17,"27-Mar-2026",18,"",""
"35","709GS2074","GS",95.5,95.5,94.76,94.98,94.76,95.5,71398,67.87,"27-Mar-2026",93,"",""
"36","710GS2029","GS",103.6,103.6,103.51,103.51,103.51,105.14,3000,3.11,"27-Mar-2026",4,"",""
"37","716GS2050","GS",100.01,100.01,100.01,100.01,100.01,104.25,498,0.5,"27-Mar-2026",1,"",""
"38","717GS2028","GS",103,103,103,103,103,102.1,196,0.2,"27-Mar-2026",1,"",""
"39","717GS2030","GS",103.16,103.2,103.16,103.2,103.2,103.16,5654,5.83,"27-Mar-2026",4,"",""
"40","718GS2033","GS",101.67,101.75,101.67,101.72,101.75,101.04,36520,37.14,"27-Mar-2026",9,"",""
"41","718GS2037","GS",102.44,102.44,101.95,101.95,101.95,101.6,46904,47.93,"27-Mar-2026",19,"",""
"42","723GS2039","GS",104.75,104.75,104.75,104.75,104.75,105,200,0.21,"27-Mar-2026",1,"",""
"43","724GS2055","GS",97.62,98.55,94.3,97.6,97.6,98.02,10109,9.77,"27-Mar-2026",15,"",""
"44","725GS2063","GS",97.45,97.48,97.13,97.21,97.25,97.4,159667,155.31,"27-Mar-2026",130,"",""
