"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",103.43,110.81,103.25,103.25,103.25,105.54,5372,5.76,"29-Sep-2025",11,"",""
"2","20MICRONS","EQ",220,221.98,208.22,210.44,212.44,220.78,164732,353.95,"29-Sep-2025",4624,"",""
"3","21STCENMGM","EQ",51.17,52.37,50.4,51.29,50.51,51.4,6910,3.52,"29-Sep-2025",98,"",""
"4","360ONE","EQ",1002,1040.7,1002,1028.7,1028,1001.8,1111488,11431.79,"29-Sep-2025",44964,"",""
"5","3IINFOLTD","EQ",21.62,21.94,20.85,20.97,21.01,21.98,798695,169.82,"29-Sep-2025",4435,"",""
"6","3MINDIA","EQ",29150,29165,28765,28835,28905,29150,4581,1326.89,"29-Sep-2025",2905,"",""
"7","3PLAND","EQ",43.75,45.49,43.52,43.66,43.58,44.26,9982,4.39,"29-Sep-2025",174,"",""
"8","515GS2025","GS",99.88,102.45,99.2,102.45,102.45,102.45,201,0.2,"29-Sep-2025",4,"",""
"9","563GS2026","GS",99.17,101.81,99.17,101.81,101.81,101.72,27,0.03,"29-Sep-2025",3,"",""
"10","591GS2028","GS",99.5,100,99.5,100,100,100,700,0.7,"29-Sep-2025",3,"",""
"11","5PAISA","EQ",350.85,351.1,344.1,345.05,347.3,349.05,10773,37.4,"29-Sep-2025",1525,"",""
"12","610GS2031","GS",99.65,99.65,99.65,99.65,99.65,99.69,200,0.2,"29-Sep-2025",1,"",""
"13","628GS2032","GS",98,98,98,98,98,98,100,0.1,"29-Sep-2025",1,"",""
"14","633GS2035","GS",99.5,101,99.2,101,101,100.51,8600,8.66,"29-Sep-2025",9,"",""
"15","63MOONS","EQ",870.7,879.9,862.25,864.55,869.9,870.75,50981,443.52,"29-Sep-2025",3606,"",""
"16","667GS2035","GS",98.73,100.6,98.73,100.6,100.6,101.27,5010,5.04,"29-Sep-2025",3,"",""
"17","667GS2050","GS",95.3,95.7,95.3,95.6,95.7,95.2,26191,24.96,"29-Sep-2025",8,"",""
"18","668GS2040","GS",100.2,100.2,99.2,99.2,99.2,100,2001,1.99,"29-Sep-2025",2,"",""
"19","675GS2029","GS",102.2,110,102.2,109.9,109.9,105,202,0.21,"29-Sep-2025",4,"",""
"20","679GS2031","GS",101.35,102.87,101.35,102.87,102.87,102.25,203,0.21,"29-Sep-2025",3,"",""
"21","679GS2034A","GS",99,99,99,99,99,99,144,0.14,"29-Sep-2025",1,"",""
"22","68GS2060","GS",96.75,96.75,95.13,95.9,95.95,95.1,53306,50.82,"29-Sep-2025",14,"",""
"23","690GS2065","GS",99.99,99.99,98.11,99.23,98.11,98.4,309,0.31,"29-Sep-2025",5,"",""
"24","692GS2039","GS",103.25,103.25,103.25,103.25,103.25,103,12,0.01,"29-Sep-2025",1,"",""
"25","695GS2061","GS",99.5,99.5,99.5,99.5,99.5,99.9,501,0.5,"29-Sep-2025",2,"",""
"26","698GR2054","GS",97.02,97.02,95.08,95.08,95.08,97.02,300,0.29,"29-Sep-2025",5,"",""
"27","699GS2026","GS",103.68,103.7,103.68,103.68,103.68,103.65,63502,65.84,"29-Sep-2025",19,"",""
"28","699GS2051","GS",100.5,100.5,100.5,100.5,100.5,100.5,2440,2.45,"29-Sep-2025",3,"",""
"29","702GS2027","GS",102.7,103,102.7,103,103,103.15,6732,6.93,"29-Sep-2025",5,"",""
"30","702GS2031","GS",102.97,102.97,102.97,102.97,102.97,104.01,100,0.1,"29-Sep-2025",1,"",""
"31","706GS2028","GS",105,105,105,105,105,104.85,60000,63,"29-Sep-2025",3,"",""
"32","709GS2054","GS",100,100.65,100,100.6,100.6,100.29,9105,9.12,"29-Sep-2025",11,"",""
"33","709GS2074","GS",100.5,100.5,100,100.1,100.1,100,4752,4.76,"29-Sep-2025",16,"",""
"34","710GS2029","GS",105.75,106,105.75,105.94,105.95,106,28119,29.79,"29-Sep-2025",14,"",""
"35","717GS2030","GS",106,107.1,105.5,105.5,105.5,106,3904,4.15,"29-Sep-2025",6,"",""
"36","718GS2037","GS",105.25,105.25,104.75,104.9,104.9,104.95,11002,11.53,"29-Sep-2025",8,"",""
"37","723GS2039","GS",105.4,105.4,105.4,105.4,105.4,103.4,100,0.11,"29-Sep-2025",1,"",""
"38","724GS2055","GS",102.1,102.1,101.5,101.5,102.1,102.1,1801,1.83,"29-Sep-2025",3,"",""
"39","725GS2063","GS",102,102.45,102,102.4,102.4,102.47,29729,30.37,"29-Sep-2025",11,"",""
"40","732GS2030","GS",105.4,105.4,105.4,105.4,105.4,105.4,110,0.12,"29-Sep-2025",2,"",""
"41","733GS2026","GS",103.6,103.6,103.6,103.6,103.6,103.6,100,0.1,"29-Sep-2025",1,"",""
"42","734GS2064","GS",104,104.3,104,104.2,104.2,104.23,1323,1.38,"29-Sep-2025",12,"",""
"43","736GS2052","GS",102.08,102.08,102.08,102.08,102.08,101.07,35,0.04,"29-Sep-2025",2,"",""
"44","737GS2028","GS",106,106,106,106,106,106.84,6520,6.91,"29-Sep-2025",2,"",""
"45","738GS2027","GS",104.37,104.48,104.35,104.39,104.4,104.52,11301,11.8,"29-Sep-2025",14,"",""
"46","73GS2053","GS",104.2,104.2,102,102.22,103.5,102.5,3102,3.16,"29-Sep-2025",4,"",""
"47","741GS2036","GS",107.34,107.34,107,107,107,107.35,1610,1.72,"29-Sep-2025",6,"",""
"48","746GS2073","GS",104.5,104.85,104.5,104.85,104.85,105.26,16260,17.01,"29-Sep-2025",12,"",""
"49","74GS2062","GS",101,101.45,101,101.11,101.1,101,38749,39.21,"29-Sep-2025",21,"",""
