"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",108.98,108.98,103.25,106.99,106.99,106.99,11518,12.1,"17-Sep-2025",13,"",""
"2","20MICRONS","EQ",226.79,231,226.2,227.37,228.29,225.67,75143,171.91,"17-Sep-2025",2175,"",""
"3","21STCENMGM","EQ",54.2,54.23,52.21,53.75,53.85,53.17,5415,2.9,"17-Sep-2025",164,"",""
"4","360ONE","EQ",1090.7,1107.6,1089.5,1103,1102.7,1091.1,414858,4564.76,"17-Sep-2025",28774,"",""
"5","3IINFOLTD","EQ",24.68,24.96,24.65,24.85,24.89,24.52,288857,71.67,"17-Sep-2025",1408,"",""
"6","3MINDIA","EQ",30600,30760,30155,30255,30300,30585,4368,1325.93,"17-Sep-2025",2197,"",""
"7","3PLAND","EQ",46.5,46.89,45.01,45.6,45.51,45.54,5913,2.73,"17-Sep-2025",175,"",""
"8","574GS2026","GS",101.25,101.95,101.25,101.95,101.95,101.95,3144,3.19,"17-Sep-2025",4,"",""
"9","591GS2028","GS",100.9,100.9,100.9,100.9,100.9,99.5,1,0,"17-Sep-2025",1,"",""
"10","5PAISA","EQ",364.5,369.7,364.5,365.5,367.95,365.65,13574,49.79,"17-Sep-2025",1063,"",""
"11","628GS2032","GS",99,99,99,99,99,100,200,0.2,"17-Sep-2025",2,"",""
"12","633GS2035","GS",100.1,100.15,100.1,100.15,100.15,101.5,200,0.2,"17-Sep-2025",2,"",""
"13","63MOONS","EQ",934,942.15,923.1,925.6,926,930.5,77520,723.19,"17-Sep-2025",6314,"",""
"14","654GS2032","GS",101,101,101,101,101,100.75,60000,60.6,"17-Sep-2025",1,"",""
"15","664GS2027","GS",101.8,101.8,101.8,101.8,101.8,101.8,100,0.1,"17-Sep-2025",1,"",""
"16","667GS2050","GS",98,98,97,98,98,96,998,0.98,"17-Sep-2025",3,"",""
"17","676GS2061","GS",97.5,98.68,97.5,97.5,97.5,97.5,2529,2.47,"17-Sep-2025",8,"",""
"18","679GS2029","GS",103.7,103.7,103.7,103.7,103.7,102.5,1,0,"17-Sep-2025",1,"",""
"19","690GS2065","GS",98.95,98.95,98.75,98.94,98.94,98.8,3316,3.28,"17-Sep-2025",9,"",""
"20","692GS2039","GS",103.5,103.5,103.5,103.5,103.5,103.25,100,0.1,"17-Sep-2025",1,"",""
"21","702GS2027","GS",102.7,102.75,102.7,102.75,102.75,102.75,682,0.7,"17-Sep-2025",3,"",""
"22","702GS2031","GS",103.75,103.75,103.75,103.75,103.75,103,2600,2.7,"17-Sep-2025",2,"",""
"23","704GS2029","GS",103.6,103.61,103.6,103.6,103.6,103.56,300,0.31,"17-Sep-2025",3,"",""
"24","706GS2028","GS",105.5,105.5,105.5,105.5,105.5,105.72,798,0.84,"17-Sep-2025",1,"",""
