"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",108,108,106,106,106,108.75,111,0.12,"27-Feb-2026",4,"",""
"2","20MICRONS","EQ",175.24,181.38,173.65,174.69,174.49,176.35,69944,123.24,"27-Feb-2026",1890,"",""
"3","21STCENMGM","EQ",37.09,37.09,36.05,36.34,37.09,36.49,3801,1.4,"27-Feb-2026",39,"",""
"4","360ONE","EQ",1130,1130,1093,1103.6,1104.1,1128.3,1253674,13859.19,"27-Feb-2026",46613,"",""
"5","3IINFOLTD","EQ",13.99,14.1,13.9,13.94,13.95,13.99,329275,46.09,"27-Feb-2026",1130,"",""
"6","3MINDIA","EQ",36340,37800,36175,37505,37315,36455,7761,2888.21,"27-Feb-2026",3457,"",""
"7","3PLAND","EQ",34.45,34.45,32.25,32.68,32.41,33.68,6580,2.15,"27-Feb-2026",178,"",""
"8","563GS2026","GS",101.85,101.85,101.85,101.85,101.85,101.83,5,0.01,"27-Feb-2026",1,"",""
"9","591GS2028","GS",99.27,99.27,99.27,99.27,99.27,99.26,100,0.1,"27-Feb-2026",1,"",""
"10","5PAISA","EQ",320,324,316.1,319.85,316.1,320.8,32891,105.49,"27-Feb-2026",1199,"",""
"11","610GS2031","GS",98,98.9,98,98.74,98.7,96.12,24000,23.66,"27-Feb-2026",7,"",""
"12","628GS2032","GS",99.7,99.7,99.7,99.7,99.7,99,2100,2.09,"27-Feb-2026",2,"",""
"13","636GS2031","GS",98,98,98,98,98,98,200,0.2,"27-Feb-2026",2,"",""
"14","63MOONS","EQ",600.15,633.55,600,602.6,602,604.85,206101,1267.7,"27-Feb-2026",8709,"",""
"15","648GS2035","GS",100,100,100,100,100,101.22,150,0.15,"27-Feb-2026",1,"",""
"16","654GS2032","GS",100.25,100.25,100,100,100,100.25,6000,6,"27-Feb-2026",4,"",""
"17","664GS2027","GS",102.95,102.95,102.5,102.95,102.95,101.16,980,1.01,"27-Feb-2026",3,"",""
"18","668GS2040","GS",96.9,97.25,96.9,97.25,97.25,96.9,2029,1.97,"27-Feb-2026",3,"",""
"19","676GS2061","GS",92.4,92.99,92.3,92.3,92.3,92.07,34663,32.11,"27-Feb-2026",32,"",""
"20","679GS2031","GS",102.5,102.5,102.5,102.5,102.5,101.5,2400,2.46,"27-Feb-2026",2,"",""
"21","68GS2060","GS",93,93,93,93,93,92.19,193,0.18,"27-Feb-2026",1,"",""
"22","690GS2065","GS",96,96.2,96,96.15,96.15,95.8,4602,4.42,"27-Feb-2026",11,"",""
"23","695GS2061","GS",95.4,95.4,95.4,95.4,95.4,95.4,10,0.01,"27-Feb-2026",1,"",""
"24","697GR2034","GS",98.8,98.8,98.8,98.8,98.8,98.8,5,0,"27-Feb-2026",1,"",""
"25","698GR2054","GS",95.49,95.49,95.49,95.49,95.49,95.49,100,0.1,"27-Feb-2026",1,"",""
