"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",108.5,108.5,105.56,105.56,105.56,105.56,2643,2.79,"14-Oct-2025",7,"",""
"2","20MICRONS","EQ",213.99,219.99,212.79,214.5,215.39,211.96,125721,271.17,"14-Oct-2025",3337,"",""
"3","21STCENMGM","EQ",46.7,47.63,46.15,47.23,47.63,46.7,11315,5.36,"14-Oct-2025",201,"",""
"4","360ONE","EQ",1106.1,1131.6,1101.5,1126.7,1122,1101.4,1375997,15453.04,"14-Oct-2025",71715,"",""
"5","3IINFO-RE","BE",1.95,2.28,1.94,2.28,2.28,1.9,1029448,22.95,"14-Oct-2025",1718,"",""
"6","3IINFOLTD","EQ",20.05,20.05,19.59,19.62,19.61,19.83,286382,56.58,"14-Oct-2025",1393,"",""
"7","3MINDIA","EQ",29040,29350,28960,29100,29165,28930,2303,671.19,"14-Oct-2025",1322,"",""
"8","3PLAND","EQ",42.55,43.65,41.01,41.48,41.75,42.56,8674,3.62,"14-Oct-2025",144,"",""
"9","563GS2026","GS",99.5,99.5,99.48,99.48,99.48,99.43,2,0,"14-Oct-2025",2,"",""
"10","574GS2026","GS",101.3,104,101.3,101.75,101.75,102,13,0.01,"14-Oct-2025",3,"",""
"11","591GS2028","GS",100.38,101.38,100.38,101.1,101.1,101.39,1700,1.72,"14-Oct-2025",3,"",""
"12","5PAISA","EQ",324.3,326,312,316.15,314.9,320.05,205955,655.5,"14-Oct-2025",6102,"",""
"13","610GS2031","GS",99.6,99.6,99,99,99,97.85,552,0.55,"14-Oct-2025",5,"",""
"14","619GS2034","GS",96.79,96.8,96.79,96.8,96.8,99,2,0,"14-Oct-2025",2,"",""
"15","622GS2035","GS",99,99,99,99,99,98.24,1,0,"14-Oct-2025",1,"",""
"16","633GS2035","GS",100.4,100.9,100.4,100.9,100.9,99.99,5700,5.72,"14-Oct-2025",2,"",""
"17","63MOONS","EQ",821.3,829.8,798.05,806.8,827,826.35,138914,1126.59,"14-Oct-2025",12178,"",""
"18","648GS2035","GS",100.2,100.2,100.01,100.11,100.11,99.5,2600,2.6,"14-Oct-2025",7,"",""
"19","654GS2032","GS",101.3,101.3,101.3,101.3,101.3,101.6,1,0,"14-Oct-2025",1,"",""
"20","664GS2027","GS",103.8,103.8,103.8,103.8,103.8,102.4,8000,8.3,"14-Oct-2025",1,"",""
"21","667GS2050","GS",93.64,96.7,93.64,96.69,96.7,96.05,8901,8.59,"14-Oct-2025",14,"",""
"22","668GS2040","GS",100,100.05,99.8,99.9,99.9,100,4105,4.1,"14-Oct-2025",11,"",""
"23","675GS2029","GS",109,109,109,109,109,111.3,169,0.18,"14-Oct-2025",1,"",""
"24","676GS2061","GS",96.5,96.5,95.06,95.07,95.75,95.88,22872,21.76,"14-Oct-2025",25,"",""
"25","68GS2060","GS",96.99,96.99,96.01,96.5,96.5,95.82,2034,1.95,"14-Oct-2025",22,"",""
"26","690GS2065","GS",99.99,99.99,97.05,97.99,97.99,100,34944,34.31,"14-Oct-2025",97,"",""
"27","692GS2039","GS",103.9,103.9,102.5,102.5,103.9,103.5,502,0.51,"14-Oct-2025",3,"",""
"28","695GS2061","GS",96.52,101,96.52,101,101,99,88,0.09,"14-Oct-2025",2,"",""
"29","698GR2054","GS",97.5,99,97.5,99,99,97.5,396,0.39,"14-Oct-2025",2,"",""
"30","699GS2051","GS",99,99,99,99,99,100,101,0.1,"14-Oct-2025",2,"",""
"31","702GS2027","GS",103.2,104.5,100,102.05,102.05,103,1396,1.43,"14-Oct-2025",5,"",""
"32","702GS2031","GS",103.2,103.2,102.5,102.5,102.5,103,2200,2.26,"14-Oct-2025",4,"",""
"33","704GS2029","GS",104,104.7,104,104.5,104.5,103.5,1100,1.15,"14-Oct-2025",3,"",""
