"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",106.5,106.55,106.5,106.55,106.55,106.54,1008,1.07,"01-Feb-2026",5,"",""
"2","20MICRONS","EQ",174.83,178.02,171,172.55,171.65,175.28,57259,100.02,"01-Feb-2026",2278,"",""
"3","21STCENMGM","EQ",38.75,38.76,37.24,37.24,37.24,38,7019,2.64,"01-Feb-2026",91,"",""
"4","360ONE","EQ",1134.3,1135.1,1025.1,1101.8,1117,1134.3,1075542,11873.68,"01-Feb-2026",30782,"",""
"5","3IINFOLTD","EQ",15,15.25,14.68,14.95,14.88,14.97,180209,26.93,"01-Feb-2026",1374,"",""
"6","3MINDIA","EQ",34390,34885,33705,34525,34600,34390,1132,389.22,"01-Feb-2026",697,"",""
"7","3PLAND","EQ",36.49,36.49,32.71,34.56,34.99,35.37,6646,2.26,"01-Feb-2026",118,"",""
"8","563GS2026","GS",103,103,101.2,101.2,101.2,101.47,3,0,"01-Feb-2026",3,"",""
"9","585GS2030","GS",96.12,96.12,96.12,96.12,96.12,98.5,1000,0.96,"01-Feb-2026",1,"",""
"10","591GS2028","GS",99.6,99.6,99.13,99.13,99.13,99.59,1200,1.19,"01-Feb-2026",3,"",""
"11","5PAISA","EQ",347.1,347.25,302,331.9,340,346.6,115317,375.82,"01-Feb-2026",5280,"",""
"12","601GS2030","GS",97.3,98.5,97.3,97.3,97.3,98.5,2938,2.86,"01-Feb-2026",7,"",""
"13","619GS2034","GS",96.02,96.02,96.02,96.02,96.02,96.26,384,0.37,"01-Feb-2026",1,"",""
"14","628GS2032","GS",95,96.62,95,96.62,96.62,96.55,100,0.1,"01-Feb-2026",2,"",""
"15","633GS2035","GS",97.85,99.4,97.85,99.4,99.4,98.1,101,0.1,"01-Feb-2026",2,"",""
"16","63MOONS","EQ",650,672,627,629.6,630.9,648.5,111501,718.51,"01-Feb-2026",5114,"",""
"17","648GS2035","GS",100.6,100.6,100.6,100.6,100.6,99.5,1490,1.5,"01-Feb-2026",3,"",""
"18","664GS2035","GS",98.95,98.95,98.95,98.95,98.95,98.96,442,0.44,"01-Feb-2026",1,"",""
"19","667GS2035","GS",98.45,98.5,98.45,98.5,98.5,101.01,4311,4.25,"01-Feb-2026",3,"",""
"20","668GS2033","GS",100.5,100.5,98,98,98,100,102,0.1,"01-Feb-2026",3,"",""
"21","668GS2040","GS",96,96.9,95.3,96.8,96.8,96.8,16510,15.8,"01-Feb-2026",16,"",""
"22","675GS2029","GS",101.5,101.56,101.5,101.56,101.56,101.41,200,0.2,"01-Feb-2026",2,"",""
"23","676GS2061","GS",94.6,94.6,93.7,94.42,94.5,94.57,5502,5.2,"01-Feb-2026",5,"",""
"24","690GS2065","GS",94.7,95,94.2,94.85,94.65,94.9,79024,74.85,"01-Feb-2026",33,"",""
"25","695GS2061","GS",94.79,94.79,94.65,94.65,94.65,94.49,8,0.01,"01-Feb-2026",3,"",""
"26","699GS2026","GS",102.1,102.1,102,102,102,102.1,1106,1.13,"01-Feb-2026",4,"",""
"27","699GS2051","GS",95.3,96.3,95.05,96.01,96.3,96.58,13253,12.69,"01-Feb-2026",8,"",""
"28","702GS2027","GS",101.8,101.8,101.5,101.5,101.5,101.9,4175,4.24,"01-Feb-2026",7,"",""
"29","702GS2031","GS",101.3,101.3,101.3,101.3,101.3,101.65,1000,1.01,"01-Feb-2026",1,"",""
"30","704GS2029","GS",102.65,102.65,102.65,102.65,102.65,103.01,100,0.1,"01-Feb-2026",1,"",""
"31","709GS2054","GS",100,100,99,99.77,99.77,100,28706,28.45,"01-Feb-2026",20,"",""
