"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",104.2,105,103.91,105,105,104.45,4913,5.12,"28-Aug-2026",7,"",""
"2","20MICRONS","EQ",217.34,224.87,217,222,220.3,216.37,241206,532.82,"28-Aug-2026",5911,"",""
"3","21STCENMGM","EQ",41.74,41.74,41.16,41.16,41.16,42,3530,1.46,"28-Aug-2026",33,"",""
"4","360ONE","EQ",1204,1208,1193.9,1200,1200,1204,422710,5084.8,"28-Aug-2026",29706,"",""
"5","3BBLACKBIO","EQ",1362,1463,1362,1441.2,1440.1,1350.3,45446,643.28,"28-Aug-2026",3114,"",""
"6","3IINFOLTD","BE",23.5,24.57,23.4,23.85,23.85,23.4,185320,44.63,"28-Aug-2026",824,"",""
"7","3MINDIA","EQ",34245,34840,34130,34415,34500,34245,2422,836.68,"28-Aug-2026",1347,"",""
"8","3PLAND","EQ",31.9,32.34,31.55,31.74,32.25,31.87,2074,0.66,"28-Aug-2026",33,"",""
"9","574GS2026","GS",101.51,101.9,101.51,101.9,101.9,101.89,91,0.09,"28-Aug-2026",2,"",""
"10","5PAISA","EQ",371,372.5,365,368.35,366,371.15,16145,59.66,"28-Aug-2026",1159,"",""
"11","603GS2029","GS",99.22,99.22,99.22,99.22,99.22,99.35,400,0.4,"28-Aug-2026",1,"",""
"12","610GS2031","GS",99.99,99.99,99.99,99.99,99.99,99.5,1,0,"28-Aug-2026",1,"",""
"13","620GS2029","GS",97.11,99.89,97.11,99.86,99.89,99.09,24240,24.19,"28-Aug-2026",13,"",""
"14","636GS2031","GS",100,100,99.75,99.75,99.75,99.8,44000,43.89,"28-Aug-2026",5,"",""
"15","63MOONS","EQ",745,789,744.95,776.4,776.95,745.45,242493,1875.34,"28-Aug-2026",10165,"",""
"16","654GS2032","GS",99.45,99.45,99.45,99.45,99.45,100.55,868,0.86,"28-Aug-2026",1,"",""
"17","657GS2033A","GS",99,99,98.41,98.41,98.41,98.41,2000,1.97,"28-Aug-2026",2,"",""
"18","667GS2050","GS",92.7,92.7,92.52,92.52,92.52,92.5,5,0,"28-Aug-2026",5,"",""
"19","668GS2033","GS",100,100,100,100,100,100,200,0.2,"28-Aug-2026",1,"",""
"20","668GS2040","GS",99,99,98,98,98,98.45,1913,1.89,"28-Aug-2026",3,"",""
"21","675GS2029","GS",102.65,102.65,102.65,102.65,102.65,100.96,3100,3.18,"28-Aug-2026",1,"",""
"22","676GS2061","GS",91.7,91.7,90.79,90.79,91,91.5,229769,208.88,"28-Aug-2026",273,"",""
"23","679GS2031","GS",102.5,102.5,102.5,102.5,102.5,100.62,100,0.1,"28-Aug-2026",1,"",""
"24","679GS2034","GS",101.5,101.5,101.5,101.5,101.5,101,50,0.05,"28-Aug-2026",1,"",""
"25","690GS2065","GS",94.7,94.7,94.07,94.37,94.37,94.45,17822,16.84,"28-Aug-2026",14,"",""
"26","694GS2036","GS",102.75,103,102.51,102.51,102.51,102.71,1102,1.13,"28-Aug-2026",4,"",""
"27","695GS2061","GS",93.5,93.5,93.5,93.5,93.5,94,35,0.03,"28-Aug-2026",1,"",""
"28","698GR2054","GS",93.8,95,93.8,95,95,95.8,2,0,"28-Aug-2026",2,"",""
"29","702GS2027","GS",102.55,102.55,102.15,102.15,102.15,101.85,152,0.16,"28-Aug-2026",2,"",""
"30","706GS2028","GS",103.8,103.8,103.8,103.8,103.8,103.51,17000,17.65,"28-Aug-2026",7,"",""
"31","706GS2041","GS",100.5,100.8,100.5,100.5,100.5,100.5,5110,5.14,"28-Aug-2026",4,"",""
"32","706GS2046","GS",100,103,100,103,103,103,2,0,"28-Aug-2026",2,"",""
"33","709GS2054","GS",96.49,96.49,95.1,95.38,95.3,96.34,34619,33.09,"28-Aug-2026",49,"",""
"34","709GS2074","GS",96.3,96.3,95.5,95.53,95.5,96.23,12819,12.27,"28-Aug-2026",31,"",""
"35","710GS2029","GS",104,104.5,104,104.23,104.3,103.76,8348,8.7,"28-Aug-2026",8,"",""
"36","718GS2037","GS",103.1,104.48,102.47,103.96,102.93,104.8,44624,45.93,"28-Aug-2026",17,"",""
"37","71GS2034","GS",105.08,105.08,103.5,105.07,105.07,104.48,102,0.11,"28-Aug-2026",3,"",""
"38","723GS2039","GS",105,105,105,105,105,104.4,50,0.05,"28-Aug-2026",1,"",""
"39","724GS2055","GS",98,98.38,97.71,97.8,97.8,98.22,43552,42.68,"28-Aug-2026",58,"",""
"40","725GS2063","GS",98.5,98.5,95,97.58,97.58,97.86,892960,871.9,"28-Aug-2026",1139,"",""
"41","726GS2032","GS",103.75,103.75,103.5,103.5,103.5,103.75,15470,16.05,"28-Aug-2026",5,"",""
"42","732GS2030","GS",103.95,103.95,103.95,103.95,103.95,103.8,100,0.1,"28-Aug-2026",1,"",""
"43","733GS2026","GS",102.48,102.49,102.48,102.49,102.49,102.51,2747,2.82,"28-Aug-2026",2,"",""
"44","734GS2064","GS",99.9,99.9,99.7,99.79,99.84,99.93,59157,59.09,"28-Aug-2026",49,"",""
"45","736GS2052","GS",101.01,102.25,101.01,102.25,102.25,102.5,1083,1.09,"28-Aug-2026",4,"",""
"46","738GS2027","GS",102.6,102.62,102.15,102.51,102.5,102.54,30029,30.76,"28-Aug-2026",26,"",""
"47","73GS2053","GS",99.68,99.72,99.4,99.6,99.72,99.68,25813,25.73,"28-Aug-2026",14,"",""
"48","741GS2036","GS",105.7,105.8,105.7,105.8,105.8,105.5,2030,2.15,"28-Aug-2026",6,"",""
"49","743GS2076","GS",100.94,100.94,99.5,99.74,99.71,100.2,372532,372.31,"28-Aug-2026",478,"",""
"50","746GS2073","GS",107,107,101.5,101.5,101.5,101.94,1701,1.76,"28-Aug-2026",5,"",""
"51","74GS2062","GS",102.2,103.84,101.9,101.9,101.9,104,1019,1.04,"28-Aug-2026",3,"",""
"52","750GS2056","GS",101.5,101.5,101.2,101.2,101.2,101.2,198,0.2,"28-Aug-2026",3,"",""
"53","754GS2036","GS",106.94,107.09,106.8,106.85,106.85,107.06,357450,382.18,"28-Aug-2026",182,"",""
"54","771GS2066","GS",104.76,105.75,104.51,104.6,104.6,104.76,3484,3.65,"28-Aug-2026",16,"",""
"55","795GS2032","GS",104.86,104.86,104.86,104.86,104.86,109,10,0.01,"28-Aug-2026",1,"",""
"56","897GS2030","GS",114,114,114,114,114,112,50,0.06,"28-Aug-2026",1,"",""
"57","92GS2030","GS",113.51,114.93,113.5,114.83,114.83,113.2,13881,15.83,"28-Aug-2026",10,"",""
"58","A2ZINFRA","EQ",16.79,17.12,16.18,16.63,16.52,16.41,482090,79.87,"28-Aug-2026",723,"",""
"59","AAATECH","EQ",91.96,98.4,91.5,95.03,94.24,92.01,31461,30.13,"28-Aug-2026",714,"",""
"60","AADHARHFC","EQ",463.2,472.45,463.2,471.1,470.35,465.8,121779,570.42,"28-Aug-2026",15383,"",""
"61","AAKAAR","SM",65,65,64.6,64.6,64.6,67.95,6400,4.15,"28-Aug-2026",4,"",""
"62","AAKASH","EQ",8.61,8.9,8.59,8.73,8.79,8.75,63832,5.57,"28-Aug-2026",275,"",""
"63","AAREYDRUGS","EQ",87,89.01,86.1,89.01,89.01,84.78,379960,336.51,"28-Aug-2026",913,"",""
"64","AARNAV","BE",33.36,33.67,31.86,33.66,33.67,33.36,4573,1.48,"28-Aug-2026",33,"",""
"65","AARON","EQ",137.2,139.8,134,134.94,137.6,135.71,6654,9.06,"28-Aug-2026",342,"",""
"66","AARTECH","BE",49.5,50.79,48.52,49.16,48.7,49.62,32990,16.34,"28-Aug-2026",120,"",""
"67","AARTIDRUGS","EQ",417.9,422,417,418.55,419.95,417.9,59919,251.1,"28-Aug-2026",3418,"",""
"68","AARTIIND","EQ",540,543,528,540.35,542.5,538.9,644631,3453.89,"28-Aug-2026",19146,"",""
"69","AARTIPHARM","EQ",818,848.9,815.75,840.7,843,813.5,278187,2317.46,"28-Aug-2026",15849,"",""
"70","AARTISURF","BE",537,545,522,541.5,545,539.9,9952,53.11,"28-Aug-2026",351,"",""
"71","AARVI","EQ",144.35,148.15,141,142.25,141.1,145.07,25356,36.46,"28-Aug-2026",694,"",""
"72","AASTHA","EQ",85,85,79.53,79.61,79.75,88.36,2379114,1941.86,"28-Aug-2026",9067,"",""
"73","AAVAS","EQ",1273.4,1333.8,1264.1,1275.5,1289.4,1269.4,348832,4523.34,"28-Aug-2026",48510,"",""
"74","ABAN","BE",15.13,15.13,15.13,15.13,15.13,15.43,7423,1.12,"28-Aug-2026",48,"",""
"75","ABANSENT","EQ",28.8,28.8,27,27.99,27.99,27.51,2791,0.77,"28-Aug-2026",87,"",""
"76","ABB","EQ",7501,7529,7440,7509,7509,7490,98513,7372.91,"28-Aug-2026",17075,"",""
"77","ABBOTINDIA","EQ",26420,26745,26120,26175,26200,26350,6550,1724.65,"28-Aug-2026",4655,"",""
"78","ABCAPITAL","EQ",409.85,410.35,404.8,405.55,405.55,410,1217070,4955.35,"28-Aug-2026",25871,"",""
"79","ABCOTS","EQ",203.48,209,200.2,203.7,203.8,204.5,6512,13.28,"28-Aug-2026",201,"",""
"80","ABDL","EQ",607.5,613.4,605.65,610,610.4,607.5,109318,666.77,"28-Aug-2026",5499,"",""
"81","ABFRL","EQ",54,54,52.21,52.49,52.59,53.64,4611357,2445.08,"28-Aug-2026",18625,"",""
"82","ABGSEC","EQ",115.29,115.29,113.92,115.28,115.28,114.15,14,0.02,"28-Aug-2026",8,"",""
"83","ABHAPOWER","SM",24,24.5,24,24.5,24.5,24,4800,1.16,"28-Aug-2026",3,"",""
"84","ABINFRA","BE",11.08,11.92,11,11.82,11.9,11.36,603652,68.52,"28-Aug-2026",612,"",""
"85","ABLBL","EQ",85.15,85.64,84.4,84.6,84.5,85.22,252167,214.17,"28-Aug-2026",4409,"",""
"86","ABMINTLLTD","BE",56.3,56.3,56.3,56.3,56.3,57.44,271,0.15,"28-Aug-2026",10,"",""
