"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",104.15,104.15,103.21,103.21,103.21,103.5,1056,1.1,"10-Jul-2026",6,"",""
"2","20MICRONS","EQ",196,200.88,196,198.34,198.9,193.94,136532,270.62,"10-Jul-2026",2842,"",""
"3","21STCENMGM","EQ",31.35,31.9,31.35,31.89,31.89,31.35,777,0.25,"10-Jul-2026",20,"",""
"4","360ONE","EQ",1106.8,1133.6,1104,1129,1131.5,1100.2,2189046,24571.48,"10-Jul-2026",31448,"",""
"5","3BBLACKBIO","EQ",1180,1198.9,1125,1148.6,1167,1167.7,12246,141.49,"10-Jul-2026",1271,"",""
"6","3IINFOLTD","EQ",18.24,19.52,18.21,18.77,18.75,18.24,1658274,310.93,"10-Jul-2026",3808,"",""
"7","3MINDIA","EQ",35200,35450,34850,35370,35350,34745,2908,1025.8,"10-Jul-2026",1512,"",""
"8","3PLAND","EQ",33,33,31.51,31.9,32.3,32.63,2844,0.91,"10-Jul-2026",60,"",""
"9","574GS2026","GS",100.6,100.6,100.14,100.15,100.14,100.12,1800,1.8,"10-Jul-2026",5,"",""
"10","5PAISA","EQ",381.3,381.3,362.7,365.75,368.95,378.1,109502,402.56,"10-Jul-2026",3260,"",""
"11","601GS2030","GS",99.46,99.46,99.46,99.46,99.46,99.45,100,0.1,"10-Jul-2026",1,"",""
"12","603GS2029","GS",101.7,101.7,101.7,101.7,101.7,101.7,200,0.2,"10-Jul-2026",1,"",""
"13","610GS2031","GS",101.37,101.37,101.37,101.37,101.37,101.37,1,0,"10-Jul-2026",1,"",""
"14","628GS2032","GS",100.5,100.5,100.5,100.5,100.5,100.5,1700,1.71,"10-Jul-2026",2,"",""
"15","63MOONS","EQ",672.65,685.95,662,678.6,678.9,672.65,135126,911.55,"10-Jul-2026",6572,"",""
"16","654GS2032","GS",102.6,102.7,102.6,102.69,102.7,101.75,1500,1.54,"10-Jul-2026",2,"",""
"17","664GS2035","GS",95.24,97.7,95.24,97.7,97.7,97.69,96,0.09,"10-Jul-2026",2,"",""
"18","668GS2033","GS",102,102,102,102,102,102,105,0.11,"10-Jul-2026",2,"",""
"19","668GS2040","GS",97.97,97.97,97.96,97.97,97.97,97.98,899,0.88,"10-Jul-2026",7,"",""
"20","676GS2061","GS",93.6,93.98,93.23,93.23,93.23,93.5,21517,20.1,"10-Jul-2026",20,"",""
"21","690GS2065","GS",94.99,94.99,94.3,94.6,94.51,94.4,53543,50.73,"10-Jul-2026",19,"",""
"22","692GS2039","GS",99.26,99.26,99.26,99.26,99.26,101.14,100,0.1,"10-Jul-2026",1,"",""
"23","694GS2036","GS",100.46,101.5,100.46,101.5,101.5,103,2200,2.23,"10-Jul-2026",3,"",""
"24","695GS2061","GS",90.76,95,90.76,95,95,93.09,2185,2.08,"10-Jul-2026",6,"",""
"25","698GR2054","GS",92,95,91.01,95,95,90.72,500,0.47,"10-Jul-2026",5,"",""
"26","699GS2051","GS",96,97.85,96,97.84,97.84,97.88,402,0.39,"10-Jul-2026",3,"",""
"27","702GS2031","GS",101.5,101.5,101,101.07,101.07,100.84,300,0.3,"10-Jul-2026",3,"",""
"28","706GS2028","GS",102.99,102.99,102.99,102.99,102.99,102.7,728,0.75,"10-Jul-2026",1,"",""
"29","709GS2054","GS",100,100.3,100,100.16,100.15,99.9,1920,1.92,"10-Jul-2026",7,"",""
"30","709GS2074","GS",96.3,96.3,96.05,96.25,96.25,96.17,2038,1.96,"10-Jul-2026",14,"",""
"31","710GS2029","GS",103,103.89,103,103.88,103.89,103.74,9830,10.16,"10-Jul-2026",6,"",""
"32","717GS2028","GS",102,102,101.9,101.9,101.9,102,107,0.11,"10-Jul-2026",3,"",""
"33","717GS2030","GS",102.99,103,102.5,102.95,102.5,102.99,2006,2.07,"10-Jul-2026",4,"",""
"34","718GS2037","GS",105.75,106.45,105.75,106.32,106.45,105.95,16433,17.44,"10-Jul-2026",10,"",""
"35","71GS2034","GS",103,103.1,103,103.1,103.1,103,422,0.43,"10-Jul-2026",2,"",""
"36","723GS2039","GS",102.31,103.5,102.31,103.5,103.5,105.5,300,0.31,"10-Jul-2026",3,"",""
"37","724GS2055","GS",101.26,102,101.26,101.7,101.7,101.26,15939,16.18,"10-Jul-2026",18,"",""
"38","725GS2063","GS",98.19,98.25,98.15,98.18,98.19,98.14,161257,158.34,"10-Jul-2026",73,"",""
"39","726GS2032","GS",106,106,105.5,106,106,105.5,3079,3.25,"10-Jul-2026",3,"",""
"40","732GS2030","GS",104.58,104.58,104,104.55,104.55,102.71,1145,1.19,"10-Jul-2026",5,"",""
"41","734GS2064","GS",99.99,100.05,99.71,100.03,100.03,99.99,122375,122.24,"10-Jul-2026",30,"",""
"42","736GS2052","GS",102.5,102.5,102.5,102.5,102.5,101.75,2,0,"10-Jul-2026",1,"",""
"43","737GS2028","GS",104,104.5,104,104.5,104.5,104.5,600,0.62,"10-Jul-2026",3,"",""
"44","738GS2027","GS",101.55,101.93,101.3,101.86,101.68,101.52,126653,128.43,"10-Jul-2026",37,"",""
"45","73GS2053","GS",99.8,99.95,99.6,99.95,99.95,100.15,4725,4.72,"10-Jul-2026",7,"",""
"46","741GS2036","GS",105.57,105.65,105.57,105.65,105.65,105.65,6100,6.44,"10-Jul-2026",5,"",""
"47","743GS2076","GS",103.3,104.5,103.3,104.4,104.4,103.2,7185,7.5,"10-Jul-2026",7,"",""
"48","746GS2073","GS",102.7,102.7,101.2,101.23,101.6,101.49,3723,3.78,"10-Jul-2026",10,"",""
"49","74GS2062","GS",99.04,102.7,99.04,102.6,102.6,101.58,209,0.21,"10-Jul-2026",5,"",""
"50","750GS2056","GS",100.39,102.78,100.39,102.78,102.78,100.35,1190,1.21,"10-Jul-2026",7,"",""
"51","754GS2036","GS",106.42,106.95,106.42,106.86,106.88,106.48,553123,590.96,"10-Jul-2026",186,"",""
"52","75GS2034","GS",105.86,105.86,105.85,105.85,105.85,105.86,9300,9.84,"10-Jul-2026",8,"",""
"53","763GS2059","GS",105.6,105.6,105.6,105.6,105.6,102.25,3,0,"10-Jul-2026",1,"",""
"54","771GS2066","GS",106.8,106.8,104.94,104.94,104.94,104.99,510,0.54,"10-Jul-2026",5,"",""
"55","772GS2055","GS",105.6,105.6,105.6,105.6,105.6,102.4,100,0.11,"10-Jul-2026",1,"",""
"56","897GS2030","GS",109,109,109,109,109,111.2,93,0.1,"10-Jul-2026",1,"",""
"57","92GS2030","GS",114.8,114.8,114.8,114.8,114.8,113.2,576,0.66,"10-Jul-2026",4,"",""
"58","A2ZINFRA","EQ",13.5,13.78,13.45,13.57,13.58,13.56,115593,15.71,"10-Jul-2026",401,"",""
"59","AAATECH","EQ",95.99,96.78,95.05,95.29,95.06,95.5,7664,7.33,"10-Jul-2026",417,"",""
"60","AADHARHFC","EQ",538,540,523.25,534.55,539,531.6,743298,3927.58,"10-Jul-2026",30867,"",""
"61","AAKAAR","SM",64.55,64.55,63.65,64.4,64.4,67,6400,4.11,"10-Jul-2026",4,"",""
"62","AAKASH","EQ",8.96,8.96,8.75,8.84,8.85,8.83,56273,4.97,"10-Jul-2026",238,"",""
"63","AAREYDRUGS","BE",82.83,82.83,82.83,82.83,82.83,84.52,7013,5.81,"10-Jul-2026",41,"",""
"64","AARNAV","EQ",24.5,25.53,24.5,25.14,25.23,25.21,7274,1.82,"10-Jul-2026",88,"",""
"65","AARON","EQ",118.9,119.38,117.02,118.93,118.51,118.18,7566,8.94,"10-Jul-2026",236,"",""
"66","AARTECH","BE",49,49.9,48,49.26,49.15,49.66,31611,15.46,"10-Jul-2026",239,"",""
"67","AARTIDRUGS","EQ",399.65,401.65,395,396.8,396.1,395.35,76806,305.47,"10-Jul-2026",3220,"",""
"68","AARTIIND","EQ",470,495.85,470,484.1,483.6,467.95,1096250,5332.56,"10-Jul-2026",25811,"",""
"69","AARTIPHARM","EQ",706.45,713.45,703,709.45,709.35,702.95,138282,978.89,"10-Jul-2026",12272,"",""
"70","AARTISURF","EQ",373.85,389,373.85,387.05,386,373.85,10060,38.65,"10-Jul-2026",550,"",""
"71","AARVI","EQ",150,168.4,145.98,155.24,155.1,147.09,466064,748.12,"10-Jul-2026",9440,"",""
"72","AASTHA","BE",122.89,122.89,122.88,122.88,122.89,117.04,957677,1176.88,"10-Jul-2026",2819,"",""
"73","AATMAJ","SM",18.5,19.8,18.5,19.35,19.8,18.05,10000,1.94,"10-Jul-2026",5,"",""
"74","AAVAS","EQ",1503,1534.9,1502.2,1525.9,1530,1505.3,44959,680.54,"10-Jul-2026",6615,"",""
"75","ABAN","BE",12.89,14.23,12.89,13.47,14.2,13.56,234525,31.74,"10-Jul-2026",666,"",""
"76","ABANSENT","BE",28.5,29,26.38,27.15,28.89,27.76,10707,2.95,"10-Jul-2026",66,"",""
"77","ABB","EQ",6835,6911,6812,6836,6826,6820,110261,7564.88,"10-Jul-2026",17249,"",""
"78","ABBOTINDIA","EQ",26815,27350,26665,27165,27300,26770,16821,4554.48,"10-Jul-2026",4532,"",""
"79","ABCAPITAL","EQ",400,409,400,408.3,408,397.35,3040201,12357.77,"10-Jul-2026",43617,"",""
"80","ABCOTS","EQ",206.13,213,206.13,209.94,212.99,207.44,17030,35.71,"10-Jul-2026",770,"",""
"81","ABDL","EQ",667.95,676.45,645.05,648.75,649,666.6,1420666,9239.11,"10-Jul-2026",45571,"",""
"82","ABFRL","EQ",59.05,60.72,58.66,60.02,59.86,58.55,5196209,3117.82,"10-Jul-2026",19247,"",""
"83","ABGSEC","EQ",114.5,114.93,113.8,113.8,113.8,114.79,765,0.87,"10-Jul-2026",9,"",""
"84","ABHAPOWER","SM",26.55,26.55,26.55,26.55,26.55,26.55,1600,0.42,"10-Jul-2026",1,"",""
