"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",105,105,105,105,105,103.11,492,0.52,"18-Jun-2026",1,"",""
"2","20MICRONS","EQ",187,187,183.71,185.05,185,185.34,70995,131.47,"18-Jun-2026",1910,"",""
"3","21STCENMGM","EQ",33.42,33.42,33.42,33.42,33.42,32.77,1572,0.53,"18-Jun-2026",11,"",""
"4","360ONE","EQ",1144,1162.2,1136,1141.3,1140.2,1136.9,1011855,11633.64,"18-Jun-2026",31824,"",""
"5","3BBLACKBIO","EQ",1206,1228,1191.4,1201.1,1198.9,1202.3,4596,55.45,"18-Jun-2026",797,"",""
"6","3IINFOLTD","EQ",17.69,17.69,17.27,17.37,17.31,17.51,131315,22.91,"18-Jun-2026",727,"",""
"7","3MINDIA","EQ",33000,33405,32750,33250,33345,33060,3182,1056.13,"18-Jun-2026",2032,"",""
"8","3PLAND","EQ",32.3,33.5,31.8,32.45,32.1,31.19,6337,2.07,"18-Jun-2026",250,"",""
"9","5PAISA","EQ",325,331.75,320.7,324,324.25,322.65,46073,150.71,"18-Jun-2026",2259,"",""
"10","603GS2029","GS",101.9,101.9,101.9,101.9,101.9,100,10,0.01,"18-Jun-2026",1,"",""
"11","610GS2031","GS",98.42,105,98.42,105,105,100.95,15,0.01,"18-Jun-2026",2,"",""
"12","636GS2031","GS",99.98,99.98,99.6,99.6,99.6,99.99,101,0.1,"18-Jun-2026",2,"",""
"13","63MOONS","EQ",666.6,676.35,657,668.3,673,667.8,110620,735.23,"18-Jun-2026",3881,"",""
"14","654GS2032","GS",100.5,100.5,100.5,100.5,100.5,100.5,50,0.05,"18-Jun-2026",1,"",""
"15","664GS2027","GS",100.4,100.4,100.4,100.4,100.4,100.15,4000,4.02,"18-Jun-2026",2,"",""
"16","667GS2050","GS",92.45,93,92.45,92.45,92.45,93.25,170,0.16,"18-Jun-2026",4,"",""
"17","668GS2040","GS",98,98.8,98,98.5,98.8,97.1,1036,1.02,"18-Jun-2026",4,"",""
"18","676GS2061","GS",91.45,91.6,91.45,91.6,91.6,91.07,5460,5,"18-Jun-2026",4,"",""
"19","679GS2034","GS",100.25,100.25,100.25,100.25,100.25,100.1,1000,1,"18-Jun-2026",1,"",""
"20","68GS2060","GS",93.48,93.48,93.48,93.48,93.48,91.75,101,0.09,"18-Jun-2026",2,"",""
"21","690GS2065","GS",92.65,92.65,92.45,92.59,92.6,92.55,1254,1.16,"18-Jun-2026",9,"",""
"22","695GS2061","GS",92.51,93.43,92.5,93.43,93.43,93.44,125,0.12,"18-Jun-2026",5,"",""
"23","697GR2034","GS",99.45,99.45,97.46,97.46,97.46,98,2,0,"18-Jun-2026",2,"",""
"24","699GS2051","GS",95.6,95.6,95.6,95.6,95.6,95.6,1,0,"18-Jun-2026",1,"",""
"25","702GS2027","GS",100.9,101,100.51,100.51,100.51,101,10201,10.29,"18-Jun-2026",4,"",""
"26","702GS2031","GS",100.58,100.58,100.58,100.58,100.58,102.5,10,0.01,"18-Jun-2026",1,"",""
"27","704GS2029","GS",100.45,101.5,100.45,101.5,101.5,102,4000,4.04,"18-Jun-2026",2,"",""
"28","706GS2028","GS",101.76,101.76,101.76,101.76,101.76,101.75,200,0.2,"18-Jun-2026",1,"",""
"29","709GS2054","GS",97.9,98,97.25,98,98,97.8,288,0.28,"18-Jun-2026",3,"",""
"30","709GS2074","GS",94.49,94.5,94.3,94.48,94.48,94.5,1842,1.74,"18-Jun-2026",7,"",""
"31","710GS2029","GS",102.52,102.52,102.5,102.5,102.5,102.51,1739,1.78,"18-Jun-2026",6,"",""
"32","718GS2033","GS",107.8,107.8,107.8,107.8,107.8,107,5725,6.17,"18-Jun-2026",1,"",""
"33","718GS2037","GS",103.81,104.5,103.81,104.49,104.5,104.1,37105,38.69,"18-Jun-2026",10,"",""
"34","71GS2034","GS",101.25,102,101.25,102,102,101.6,200,0.2,"18-Jun-2026",2,"",""
"35","724GS2055","GS",98.98,99.45,98.91,99.42,99.45,99.15,27410,27.23,"18-Jun-2026",22,"",""
"36","725GS2063","GS",95.99,95.99,95.7,95.89,95.9,95.73,273619,262.06,"18-Jun-2026",334,"",""
"37","726GS2032","GS",102.8,105.25,102.8,105.25,105.25,105.29,100,0.1,"18-Jun-2026",2,"",""
"38","734GS2064","GS",98,98.34,98,98.25,98.34,97.76,10645,10.45,"18-Jun-2026",16,"",""
"39","737GS2028","GS",103,103,103,103,103,102.97,30,0.03,"18-Jun-2026",1,"",""
"40","738GS2027","GS",104.76,105.6,104.76,105.3,105.25,105,15569,16.38,"18-Jun-2026",20,"",""
"41","73GS2053","GS",98.02,98.5,98,98.49,98.5,101.89,23447,22.99,"18-Jun-2026",39,"",""
"42","741GS2036","GS",104.09,104.14,103.6,103.62,103.7,106,21378,22.15,"18-Jun-2026",15,"",""
"43","74GS2062","GS",102.52,102.52,99.5,99.99,100,100.02,3458,3.46,"18-Jun-2026",23,"",""
"44","750GS2056","GS",99.3,99.3,99.3,99.3,99.3,99.3,300,0.3,"18-Jun-2026",2,"",""
"45","754GS2036","GS",105.1,105.4,104.95,105.36,105.4,105.1,293058,308.4,"18-Jun-2026",119,"",""
"46","771GS2066","GS",103.25,103.25,102.5,102.5,102.5,102.5,624,0.64,"18-Jun-2026",4,"",""
"47","92GS2030","GS",111.98,111.98,111.98,111.98,111.98,111.01,4415,4.94,"18-Jun-2026",6,"",""
"48","A2ZINFRA","EQ",14.5,14.65,14.2,14.26,14.39,14.32,145206,20.94,"18-Jun-2026",337,"",""
"49","AAATECH","EQ",97.44,98.98,96.5,98.33,98.49,97.6,11616,11.37,"18-Jun-2026",636,"",""
"50","AADHARHFC","EQ",487.9,490.1,481.75,486.45,487,487.9,273525,1332.4,"18-Jun-2026",9943,"",""
"51","AAKASH","EQ",9.22,9.3,8.85,9.1,9.04,9.34,197216,17.88,"18-Jun-2026",612,"",""
"52","AARADHYA","SM",80.45,80.5,80,80,80,76.35,12000,9.64,"18-Jun-2026",10,"",""
"53","AAREYDRUGS","BE",79.04,83,79,81.89,81.93,80.65,51474,41.76,"18-Jun-2026",168,"",""
"54","AARNAV","EQ",25,25.34,24.5,24.97,24.99,24.93,202900,50.6,"18-Jun-2026",142,"",""
"55","AARON","EQ",127.5,127.5,122.42,123.69,123.37,124.58,9212,11.44,"18-Jun-2026",363,"",""
"56","AARTECH","EQ",49.75,50.6,48.59,49.9,49.32,49.34,223367,111.18,"18-Jun-2026",1373,"",""
"57","AARTIDRUGS","EQ",369.85,383.5,366.8,370.15,369.05,367.7,247953,927.56,"18-Jun-2026",5276,"",""
"58","AARTIIND","EQ",481.2,494.4,479.35,486.45,485.9,479.2,1047043,5101.47,"18-Jun-2026",23967,"",""
"59","AARTIPHARM","EQ",648.3,660,645.9,658.5,659.5,648.2,133660,875.28,"18-Jun-2026",12233,"",""
"60","AARTISURF","EQ",389.85,394.9,383.35,387.8,386.25,389.05,5447,21.12,"18-Jun-2026",393,"",""
"61","AARVI","EQ",140.55,144.51,139.01,139.94,140,140.51,26301,36.98,"18-Jun-2026",1312,"",""
"62","AAVAS","EQ",1463.8,1475,1445.2,1467.6,1466,1452.4,95095,1392.58,"18-Jun-2026",11022,"",""
"63","ABANSENT","BE",26.81,27.85,26.27,27.15,26.55,26.81,6180,1.65,"18-Jun-2026",54,"",""
"64","ABB","EQ",7175,7254,7089.5,7229,7244,7164,239735,17194.97,"18-Jun-2026",28935,"",""
"65","ABBOTINDIA","EQ",26085,26465,26005,26145,26180,25955,7473,1960.6,"18-Jun-2026",4050,"",""
"66","ABCAPITAL","EQ",374.35,374.55,369,370.6,370.75,372.45,1266986,4705.38,"18-Jun-2026",26300,"",""
"67","ABCOTS","EQ",230.98,233.91,227.2,228.35,228.25,233.22,21426,49.24,"18-Jun-2026",1114,"",""
