"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","20MICRONS","EQ",208.65,212.41,204.16,207.92,207.71,206.41,692537,1443.42,"24-Jun-2026",11631,"",""
"2","21STCENMGM","EQ",33.87,33.87,32.55,32.57,32.55,33.21,6010,1.97,"24-Jun-2026",55,"",""
"3","360ONE","EQ",1109.7,1115.3,1090.6,1099.9,1104.4,1116.9,561423,6190.15,"24-Jun-2026",45311,"",""
"4","3BBLACKBIO","EQ",1182,1194.7,1154.3,1170.5,1168,1181.1,10084,118.1,"24-Jun-2026",1582,"",""
"5","3IINFOLTD","EQ",17.11,17.5,17.1,17.24,17.19,17.39,200473,34.54,"24-Jun-2026",804,"",""
"6","3MINDIA","EQ",33600,33690,33310,33535,33360,33615,1711,573.72,"24-Jun-2026",925,"",""
"7","3PLAND","EQ",32.5,32.5,31.41,32.19,32.23,32.49,2433,0.78,"24-Jun-2026",97,"",""
"8","574GS2026","GS",99.26,101.89,99.26,101.89,101.89,100.3,4,0,"24-Jun-2026",4,"",""
"9","5PAISA","EQ",336.5,357,336.5,351,350.5,337,96033,334.57,"24-Jun-2026",4431,"",""
"10","603GS2029","GS",101.5,101.5,101.5,101.5,101.5,101.3,799,0.81,"24-Jun-2026",2,"",""
"11","613GS2028","GS",99.65,99.65,99.65,99.65,99.65,99.29,959,0.96,"24-Jun-2026",1,"",""
"12","622GS2035","GS",95.91,96.09,95.91,96.08,96.08,95,2001,1.92,"24-Jun-2026",5,"",""
"13","633GS2035","GS",101.2,101.2,101.2,101.2,101.2,97.5,1,0,"24-Jun-2026",1,"",""
"14","636GS2031","GS",100.01,100.01,100.01,100.01,100.01,100.01,100,0.1,"24-Jun-2026",2,"",""
"15","63MOONS","EQ",676.15,695,672,677.35,676.15,677.75,122795,840.08,"24-Jun-2026",4299,"",""
"16","645GS2029","GS",101.45,101.45,101.45,101.45,101.45,99.51,4e+05,405.8,"24-Jun-2026",1,"",""
"17","648GS2035","GS",98.25,99,98.25,99,99,98,3575,3.54,"24-Jun-2026",4,"",""
"18","654GS2032","GS",100.61,100.61,100.61,100.61,100.61,101.1,1,0,"24-Jun-2026",1,"",""
"19","667GS2035","GS",109.25,120.75,109.25,120.75,120.75,115,2,0,"24-Jun-2026",2,"",""
"20","667GS2050","GS",92.99,92.99,92.89,92.98,92.99,92.89,689,0.64,"24-Jun-2026",6,"",""
"21","668GS2033","GS",100.91,101.01,100.91,101.01,101.01,100.91,1900,1.92,"24-Jun-2026",2,"",""
"22","668GS2040","GS",99.5,99.5,99,99.03,99,98.8,51,0.05,"24-Jun-2026",3,"",""
"23","675GS2029","GS",99.61,99.61,99.61,99.61,99.61,99.77,1,0,"24-Jun-2026",1,"",""
"24","676GS2061","GS",92.25,92.65,91.21,92.63,92.65,91.9,97402,89.73,"24-Jun-2026",28,"",""
"25","679GS2034","GS",100.8,100.8,100.8,100.8,100.8,100.7,1383,1.39,"24-Jun-2026",1,"",""
"26","68GS2060","GS",90.2,90.2,90.2,90.2,90.2,93.49,1,0,"24-Jun-2026",1,"",""
"27","690GS2065","GS",93.54,93.54,92.65,92.77,92.77,92.54,5188,4.81,"24-Jun-2026",4,"",""
"28","694GS2036","GS",100.26,100.26,100.26,100.26,100.26,100.26,591,0.59,"24-Jun-2026",3,"",""
"29","695GS2061","GS",93,93.45,93,93.39,93.39,93.5,10707,9.96,"24-Jun-2026",5,"",""
"30","699GS2051","GS",95,95,95,95,95,94.27,4100,3.9,"24-Jun-2026",9,"",""
"31","702GS2027","GS",101,101,101,101,101,100.51,1450,1.46,"24-Jun-2026",1,"",""
"32","704GS2029","GS",101,101,101,101,101,100.81,100,0.1,"24-Jun-2026",1,"",""
"33","706GS2028","GS",101.99,102.4,101.95,102.4,102.4,101.76,11000,11.22,"24-Jun-2026",4,"",""
"34","706GS2046","GS",101,101,100,101,101,100,552,0.55,"24-Jun-2026",4,"",""
"35","709GS2054","GS",99.3,99.3,99.1,99.1,99.1,98.98,40,0.04,"24-Jun-2026",2,"",""
"36","709GS2074","GS",95.2,95.2,94.5,94.5,94.5,94.87,4335,4.12,"24-Jun-2026",4,"",""
"37","710GS2029","GS",102.81,102.83,102.8,102.83,102.83,102.82,1639,1.68,"24-Jun-2026",3,"",""
"38","716GS2050","GS",97.01,98,97.01,98,98,99.09,2,0,"24-Jun-2026",2,"",""
"39","718GS2033","GS",103.46,103.46,103.46,103.46,103.46,104.35,1000,1.03,"24-Jun-2026",1,"",""
"40","718GS2037","GS",103.31,105,103.31,104.56,105,104.86,176917,184.94,"24-Jun-2026",50,"",""
"41","71GS2034","GS",101.55,101.55,101.55,101.55,101.55,103.12,500,0.51,"24-Jun-2026",1,"",""
"42","724GS2055","GS",100,100.5,100,100.5,100.5,100.2,11909,11.92,"24-Jun-2026",15,"",""
"43","725GS2063","GS",96.26,97.08,96.26,97,97,96.53,53385,51.71,"24-Jun-2026",40,"",""
"44","726GS2032","GS",103.61,105.5,103.61,104,104,104.75,493,0.51,"24-Jun-2026",7,"",""
"45","726GS2033","GS",105.25,105.7,105.25,105.7,105.7,104.25,249387,262.73,"24-Jun-2026",10,"",""
"46","733GS2026","GS",101,101,101,101,101,100.91,150,0.15,"24-Jun-2026",1,"",""
"47","734GS2064","GS",98.01,98.8,98.01,98.8,98.8,98.4,40550,40.01,"24-Jun-2026",15,"",""
"48","736GS2052","GS",99.36,103,99.36,102,102,98.51,32,0.03,"24-Jun-2026",5,"",""
"49","737GR2054","GS",101.5,103,101.5,103,103,102,650,0.66,"24-Jun-2026",2,"",""
"50","737GS2028","GS",102.7,103.75,102.7,103.5,103.5,103,11124,11.5,"24-Jun-2026",11,"",""
"51","738GS2027","GS",101.85,101.85,101.5,101.6,101.6,101.75,68565,69.69,"24-Jun-2026",20,"",""
"52","73GS2053","GS",98.18,99.48,98.18,99.48,99.48,98.5,43747,43.07,"24-Jun-2026",70,"",""
"53","741GS2036","GS",103.5,103.87,103.5,103.77,103.87,103.26,988,1.02,"24-Jun-2026",7,"",""
"54","743GS2076","GS",101.8,102.44,101.5,102,102,101.8,22500,22.95,"24-Jun-2026",11,"",""
"55","746GS2073","GS",101,101,101,101,101,100,5,0.01,"24-Jun-2026",1,"",""
"56","74GS2035","GS",103.36,103.36,103.36,103.36,103.36,104,1000,1.03,"24-Jun-2026",1,"",""
"57","74GS2062","GS",98.16,101.5,98.16,100.03,100.5,101.5,7182,7.19,"24-Jun-2026",25,"",""
"58","750GS2056","GS",100.9,101.95,100.9,101,101,100.9,4502,4.55,"24-Jun-2026",21,"",""
"59","754GS2036","GS",105.24,105.72,105.2,105.4,105.5,105.33,196772,207.4,"24-Jun-2026",129,"",""
"60","772GS2049","GS",105.16,105.16,105.16,105.16,105.16,101.75,81,0.09,"24-Jun-2026",2,"",""
"61","772GS2055","GS",101.51,102.15,101.51,102.15,102.15,101,2,0,"24-Jun-2026",2,"",""
"62","833GS2026","GS",103.87,103.87,103.87,103.87,103.87,103.5,3,0,"24-Jun-2026",2,"",""
"63","92GS2030","GS",112.06,113,111.6,113,113,112.66,25958,29.19,"24-Jun-2026",15,"",""
"64","A2ZINFRA","EQ",14.4,14.45,13.79,13.89,13.83,14.18,270705,37.89,"24-Jun-2026",455,"",""
"65","AAATECH","EQ",95.21,96.3,94.01,94.07,94.1,94.67,17165,16.26,"24-Jun-2026",1074,"",""
"66","AADHARHFC","EQ",490.5,512,489,506.3,505.65,495.4,403259,2033.12,"24-Jun-2026",13613,"",""
"67","AAKAAR","SM",73.9,74,73.3,73.3,73.3,74.3,4800,3.54,"24-Jun-2026",3,"",""
"68","AAKASH","EQ",9.11,9.23,9.09,9.11,9.19,9.17,138772,12.65,"24-Jun-2026",275,"",""
"69","AAREYDRUGS","BE",91,92.89,89.75,90.75,90.8,90.96,44115,40.14,"24-Jun-2026",167,"",""
"70","AARNAV","EQ",24.79,25.05,24.09,24.86,24.88,24.18,26391,6.54,"24-Jun-2026",218,"",""
"71","AARON","EQ",121.97,122.37,116.87,118.9,118.51,121.84,8021,9.62,"24-Jun-2026",339,"",""
"72","AARTECH","EQ",51.9,51.9,49.52,50.24,50.93,50.95,57096,28.79,"24-Jun-2026",841,"",""
"73","AARTIDRUGS","EQ",373.2,378.95,368.55,372.45,372.5,375.3,166865,622.48,"24-Jun-2026",3487,"",""
"74","AARTIIND","EQ",475,477,463.7,466.55,466.05,473.6,970827,4538.65,"24-Jun-2026",21656,"",""
