"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",104.5,105.05,104.5,104.99,104.99,104.97,2520,2.64,"08-Sep-2026",5,"",""
"2","20MICRONS","EQ",226,227.23,218.79,219.28,219.65,224.8,108144,238.71,"08-Sep-2026",3432,"",""
"3","21STCENMGM","EQ",38.7,39.04,38.29,38.59,38.59,38.28,4103,1.6,"08-Sep-2026",57,"",""
"4","360ONE","EQ",1125,1128.2,1104.3,1110,1110,1136.9,1123388,12487.15,"08-Sep-2026",71122,"",""
"5","3BBLACKBIO","EQ",1563,1569.5,1428.1,1455.3,1467.5,1521.3,26241,386.84,"08-Sep-2026",3219,"",""
"6","3IINFOLTD","BE",22.7,22.7,22.1,22.32,22.25,22.07,189516,42.62,"08-Sep-2026",526,"",""
"7","3MINDIA","EQ",32840,33330,32620,33145,33170,32840,2158,714.38,"08-Sep-2026",1577,"",""
"8","3PLAND","EQ",32.15,32.5,31.8,32.4,32.4,32.15,3698,1.19,"08-Sep-2026",39,"",""
"9","574GS2026","GS",101.95,101.95,101.95,101.95,101.95,101.21,61,0.06,"08-Sep-2026",2,"",""
"10","585GS2030","GS",97.55,97.55,97.55,97.55,97.55,98.5,11,0.01,"08-Sep-2026",2,"",""
"11","5PAISA","EQ",337,342,335,337.4,337.2,339.85,16944,57.19,"08-Sep-2026",1176,"",""
"12","603GS2029","GS",100.1,100.1,100.1,100.1,100.1,100.25,4995,5,"08-Sep-2026",2,"",""
"13","610GS2031","GS",96.86,99.99,96.86,99.99,99.99,99.99,565,0.56,"08-Sep-2026",4,"",""
"14","620GS2029","GS",98.8,99,98.56,99,99,100.2,300,0.3,"08-Sep-2026",4,"",""
"15","633GS2035","GS",99.3,99.3,97.38,99.3,99.3,99.3,1112,1.1,"08-Sep-2026",5,"",""
"16","636GS2031","GS",98.55,99.5,98.55,99.5,99.5,100.49,2500,2.49,"08-Sep-2026",8,"",""
"17","63MOONS","EQ",881.4,899.4,860.2,868.25,867,872.7,536543,4702.11,"08-Sep-2026",22096,"",""
"18","648GS2035","GS",98.6,98.6,98.6,98.6,98.6,100,100,0.1,"08-Sep-2026",1,"",""
"19","654GS2032","GS",100.3,100.3,100.3,100.3,100.3,100.35,308,0.31,"08-Sep-2026",1,"",""
"20","657GS2033A","GS",99.75,99.75,99.75,99.75,99.75,97.81,22,0.02,"08-Sep-2026",1,"",""
"21","667GS2035","GS",100,100,100,100,100,98.81,100,0.1,"08-Sep-2026",2,"",""
"22","667GS2050","GS",92.6,92.6,92.6,92.6,92.6,93.2,502,0.46,"08-Sep-2026",2,"",""
"23","668GS2033","GS",99,99,99,99,99,99,100,0.1,"08-Sep-2026",1,"",""
"24","668GS2040","GS",97.75,97.75,97.7,97.7,97.7,97.8,200,0.2,"08-Sep-2026",2,"",""
"25","676GS2061","GS",91,91,90.25,90.35,90.35,90.45,57315,51.75,"08-Sep-2026",83,"",""
"26","679GS2034","GS",102.5,102.5,102.5,102.5,102.5,100.41,3000,3.08,"08-Sep-2026",3,"",""
"27","679GS2034A","GS",96.1,101,96.1,101,101,99.93,101,0.1,"08-Sep-2026",2,"",""
"28","68GS2060","GS",91.51,91.51,91.51,91.51,91.51,91,250,0.23,"08-Sep-2026",3,"",""
"29","690GS2065","GS",94.3,94.3,93.25,93.25,93.25,93.3,4574,4.27,"08-Sep-2026",14,"",""
"30","694GS2036","GS",102.31,103.8,102.21,103.1,103.1,102.31,1400,1.45,"08-Sep-2026",12,"",""
"31","695GS2061","GS",94,94,92.53,93.89,93.9,93.5,1024,0.95,"08-Sep-2026",8,"",""
"32","698GR2054","GS",94.5,94.5,94.5,94.5,94.5,94.5,2,0,"08-Sep-2026",1,"",""
"33","699GS2051","GS",96.75,96.75,96.75,96.75,96.75,97.24,27,0.03,"08-Sep-2026",1,"",""
"34","702GS2027","GS",102.15,102.15,102.15,102.15,102.15,102,75,0.08,"08-Sep-2026",1,"",""
"35","702GS2031","GS",101.71,101.71,101.71,101.71,101.71,101.7,1800,1.83,"08-Sep-2026",2,"",""
"36","706GS2028","GS",103.55,104.31,103.55,104.31,104.31,104.1,37160,38.62,"08-Sep-2026",12,"",""
"37","706GS2046","GS",100.8,100.8,100.8,100.8,100.8,100.7,3150,3.18,"08-Sep-2026",2,"",""
"38","709GS2054","GS",95.51,95.51,95,95.1,95.1,95.52,2276,2.17,"08-Sep-2026",10,"",""
"39","709GS2074","GS",95.8,95.8,95.2,95.5,95.5,95.5,1111,1.06,"08-Sep-2026",13,"",""
"40","710GS2029","GS",104.5,106,104.4,106,106,103.41,10600,11.08,"08-Sep-2026",8,"",""
"41","717GS2028","GS",102.55,102.55,102.55,102.55,102.55,101.65,2376,2.44,"08-Sep-2026",1,"",""
"42","717GS2030","GS",103.41,103.53,103.41,103.53,103.53,103.85,2128,2.2,"08-Sep-2026",3,"",""
"43","718GS2037","GS",102.8,102.8,102.02,102.21,102.1,102.5,37767,38.63,"08-Sep-2026",15,"",""
"44","719GS2060","GS",99,99,99,99,99,99.6,2,0,"08-Sep-2026",1,"",""
"45","71GS2034","GS",105.38,105.38,105.38,105.38,105.38,108.67,10,0.01,"08-Sep-2026",1,"",""
"46","723GS2039","GS",104.58,104.58,104.58,104.58,104.58,104.58,400,0.42,"08-Sep-2026",1,"",""
"47","724GS2055","GS",97.38,97.38,96.51,96.65,96.51,96.98,104264,100.97,"08-Sep-2026",118,"",""
"48","725GS2063","GS",97.2,97.2,96.92,96.98,96.99,96.98,90321,87.58,"08-Sep-2026",99,"",""
"49","726GS2032","GS",103.3,103.3,103.3,103.3,103.3,103.2,2205,2.28,"08-Sep-2026",2,"",""
"50","732GS2030","GS",103.8,103.8,103.8,103.8,103.8,103.61,1100,1.14,"08-Sep-2026",1,"",""
"51","734GS2064","GS",99,99.29,95.95,98.91,98.91,98.84,126738,124.67,"08-Sep-2026",123,"",""
"52","736GS2052","GS",102.1,102.1,102,102.1,102.1,101.75,4700,4.8,"08-Sep-2026",5,"",""
"53","737GS2028","GS",104.21,104.22,104.21,104.22,104.22,106.47,563,0.59,"08-Sep-2026",4,"",""
"54","738GS2027","GS",102.6,102.96,102.3,102.35,102.7,102.6,23020,23.61,"08-Sep-2026",19,"",""
"55","73GS2053","GS",98.85,99.05,98.85,99.05,99.05,98.8,23098,22.85,"08-Sep-2026",13,"",""
"56","741GS2036","GS",105.09,105.09,104.91,105.05,105.05,105.07,201,0.21,"08-Sep-2026",5,"",""
"57","743GS2076","GS",99.27,99.6,99.25,99.4,99.4,99.25,33104,32.89,"08-Sep-2026",31,"",""
"58","746GS2073","GS",102.99,102.99,101.2,101.25,101.25,101.39,9497,9.61,"08-Sep-2026",9,"",""
"59","74GS2035","GS",103.4,103.4,103.4,103.4,103.4,105.95,1800,1.86,"08-Sep-2026",4,"",""
"60","74GS2062","GS",102,102,102,102,102,101.97,7,0.01,"08-Sep-2026",3,"",""
"61","750GS2056","GS",102.25,103.8,102.25,103.8,103.8,102.24,1489,1.53,"08-Sep-2026",4,"",""
"62","754GS2036","GS",106.18,106.2,106.05,106.09,106.05,106.17,317170,336.62,"08-Sep-2026",123,"",""
"63","771GS2066","GS",103.13,103.53,103.05,103.15,103.15,103.6,196548,202.93,"08-Sep-2026",70,"",""
"64","795GS2032","GS",107.2,107.2,107.2,107.2,107.2,107.2,4178,4.48,"08-Sep-2026",4,"",""
"65","813GS2045","GS",113,113,113,113,113,113.99,22,0.02,"08-Sep-2026",1,"",""
"66","824GS2027","GS",102,102,101.65,101.65,101.65,101.7,2603,2.65,"08-Sep-2026",8,"",""
"67","897GS2030","GS",115,115,115,115,115,112.5,1,0,"08-Sep-2026",1,"",""
"68","92GS2030","GS",115.25,115.5,115.1,115.1,115.1,115.32,3810,4.39,"08-Sep-2026",6,"",""
"69","A2ZINFRA","EQ",15.56,16,15.5,15.8,15.9,15.76,117039,18.34,"08-Sep-2026",299,"",""
"70","AAATECH","EQ",92.07,93.42,91.65,92.64,92.77,92.07,6650,6.13,"08-Sep-2026",115,"",""
"71","AADHARHFC","EQ",477.15,482.95,468.2,479.65,481,478.95,279151,1327.24,"08-Sep-2026",12976,"",""
"72","AAKAAR","SM",63.95,64.8,63.95,64.8,64.8,62,3200,2.06,"08-Sep-2026",2,"",""
"73","AAKASH","EQ",8.7,8.7,8.25,8.49,8.48,8.59,73817,6.23,"08-Sep-2026",283,"",""
"74","AARADHYA","SM",127.9,127.9,127.9,127.9,127.9,121.85,14400,18.42,"08-Sep-2026",4,"",""
"75","AAREYDRUGS","EQ",98.47,99.2,94.21,98.03,98.99,97.31,142520,138.85,"08-Sep-2026",1440,"",""
"76","AARNAV","BE",31.5,33.01,31.15,31.59,33,31.45,12653,4.01,"08-Sep-2026",61,"",""
"77","AARON","EQ",123.35,126.02,123.35,125.01,125.6,125.54,6054,7.54,"08-Sep-2026",303,"",""
"78","AARTECH","BE",49.53,51.7,48.51,51.38,50.88,49.53,111245,56.32,"08-Sep-2026",351,"",""
"79","AARTIDRUGS","EQ",421.5,427.9,419.2,421.5,424.5,423,60740,257.24,"08-Sep-2026",3061,"",""
"80","AARTIIND","EQ",490.7,504.75,486.5,503.7,504,490.7,766682,3821.36,"08-Sep-2026",25462,"",""
"81","AARTIPHARM","EQ",866.9,889.7,861.55,867,869.65,862.65,453073,3958,"08-Sep-2026",22447,"",""
"82","AARTISURF","BE",549.9,550,525.2,538.75,537.75,546.8,11047,59.2,"08-Sep-2026",267,"",""
"83","AARVI","EQ",143.02,143.96,140.67,142.16,142,143.36,16061,22.74,"08-Sep-2026",361,"",""
"84","AASTHA","EQ",76.51,78.71,75.22,76.85,76.73,77.36,387228,295.09,"08-Sep-2026",2478,"",""
"85","AATMAJ","SM",19.7,19.7,19.7,19.7,19.7,18,2000,0.39,"08-Sep-2026",1,"",""
"86","AAVAS","EQ",1300,1314.8,1290,1293.5,1293.8,1306.2,35998,469.01,"08-Sep-2026",6935,"",""
"87","ABAN","BE",14.98,14.98,14.55,14.55,14.55,14.84,13036,1.91,"08-Sep-2026",111,"",""
"88","ABANSENT","EQ",28.39,28.39,27.21,27.77,27.83,28.39,2970,0.83,"08-Sep-2026",102,"",""
"89","ABB","EQ",7389,7472,7340,7387,7387,7434,167057,12368.86,"08-Sep-2026",22029,"",""
"90","ABBOTINDIA","EQ",25860,26065,25440,25555,25600,25940,11086,2845.74,"08-Sep-2026",5849,"",""
"91","ABCAPITAL","EQ",400,401,394.45,396.95,396.95,403.25,3482938,13847.13,"08-Sep-2026",47875,"",""
"92","ABCOTS","EQ",214.7,214.7,203.1,207.99,209.75,212.01,7227,15.12,"08-Sep-2026",117,"",""
"93","ABDL","EQ",600.95,603,591.35,594.5,595,600,204726,1219,"08-Sep-2026",9200,"",""
"94","ABFRL","EQ",53.07,53.07,51.63,52.24,52.19,53.21,2646472,1382.3,"08-Sep-2026",14882,"",""
"95","ABGSEC","EQ",114.61,114.61,113.73,114.17,113.73,114.51,255,0.29,"08-Sep-2026",5,"",""
"96","ABH","ST",72.9,72.9,72.9,72.9,72.9,76.7,7200,5.25,"08-Sep-2026",6,"",""
"97","ABHAPOWER","SM",24,24,24,24,24,24,1600,0.38,"08-Sep-2026",1,"",""
"98","ABINFRA","BE",11.37,11.6,11.16,11.51,11.6,11.4,1291691,148.31,"08-Sep-2026",281,"",""
"99","ABLBL","EQ",85.29,85.56,84.05,84.52,84.43,85.55,303999,256.83,"08-Sep-2026",4725,"",""
"100","ABMINTLLTD","BE",54.75,54.75,54.75,54.75,54.75,55.86,9,0,"08-Sep-2026",5,"",""
"101","ABMKNO","EQ",189.98,189.98,183.6,187.13,183.6,189.64,913,1.7,"08-Sep-2026",31,"",""
"102","ABREL","EQ",1379.8,1380,1358.1,1372.1,1371.6,1377.8,53107,726.48,"08-Sep-2026",6431,"",""
"103","ABSL10BANK","EQ",166.75,167.72,166.75,167.31,167.31,165.62,1397,2.34,"08-Sep-2026",23,"",""
"104","ABSLAMC","EQ",1040,1045.6,1024.1,1037.8,1035,1041.9,65443,676.66,"08-Sep-2026",9355,"",""
"105","ABSLBANETF","EQ",58.5,58.62,58.3,58.31,58.42,58.66,16937,9.89,"08-Sep-2026",290,"",""
"106","ABSLLIQUID","EQ",1000,1000.01,999.99,1000,1000,1000,728,7.28,"08-Sep-2026",18,"",""
"107","ABSLMSCIN","EQ",29.37,29.55,29.03,29.34,29.34,29.23,370,0.11,"08-Sep-2026",11,"",""
"108","ABSLNN50ET","EQ",76.83,77.15,76.11,76.85,77.15,77.15,9982,7.67,"08-Sep-2026",176,"",""
"109","ABSLPSE","EQ",10.09,10.18,9.99,10.13,10.13,10.11,37126,3.76,"08-Sep-2026",276,"",""
"110","ABSMARINE","SM",340,340,310.3,330.7,330.05,336.75,115000,376.89,"08-Sep-2026",192,"",""
"111","ACC","EQ",1267.9,1268,1255.7,1262.8,1266.5,1268.7,116620,1471.03,"08-Sep-2026",10781,"",""
"112","ACCELYA","EQ",1122.4,1133,1121,1124.4,1121,1127.1,4962,55.92,"08-Sep-2026",514,"",""
"113","ACCENTMIC","SM",627,653.9,618.45,642.95,646,623.6,77500,490.47,"08-Sep-2026",133,"",""
"114","ACCPL","ST",210,210,210,210,210,210,1200,2.52,"08-Sep-2026",1,"",""
"115","ACCURACY","BE",4.38,4.38,4.16,4.29,4.31,4.33,28210,1.21,"08-Sep-2026",173,"",""
"116","ACE","EQ",1122.2,1148,1105,1121.2,1116.3,1113.2,238203,2671.63,"08-Sep-2026",16218,"",""
"117","ACEINTEG","EQ",17.17,18.39,17.17,17.37,17.5,17.54,1771,0.31,"08-Sep-2026",70,"",""
"118","ACETEC","SM",141,157.8,140,147.1,141,132,9600,14.05,"08-Sep-2026",8,"",""
"119","ACGL","EQ",1822,1822,1762.7,1780.5,1775,1799.4,246,4.38,"08-Sep-2026",51,"",""
"120","ACI","EQ",512,512,483.65,484.7,484.75,509.35,688998,3387.73,"08-Sep-2026",26067,"",""
"121","ACL","EQ",43.96,43.97,42,42.29,42.28,43.49,29632,12.62,"08-Sep-2026",599,"",""
"122","ACMESOLAR","EQ",413.15,417.65,404.45,412.6,412,413.15,1281765,5283.05,"08-Sep-2026",30339,"",""
"123","ACSTECH","BE",56,57.14,55,57.14,57.14,54.42,653499,372.32,"08-Sep-2026",605,"",""
"124","ACUTAAS","EQ",3181.6,3235.5,3161.5,3182.1,3178,3181.6,174805,5598.19,"08-Sep-2026",27338,"",""
"125","ADANIENSOL","EQ",1390.4,1412,1370,1407.7,1407.7,1390.4,1308434,18217.15,"08-Sep-2026",36684,"",""
"126","ADANIENT","EQ",2933,2968.8,2918,2953.1,2953.1,2950,971374,28640.27,"08-Sep-2026",47722,"",""
"127","ADANIGREEN","EQ",1288,1301.3,1275.5,1292,1292,1288,678024,8736.44,"08-Sep-2026",20565,"",""
