"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",106.2,106.8,106.2,106.8,106.8,106.2,1603,1.71,"05-Feb-2026",3,"",""
"2","20MICRONS","EQ",171.41,173.49,166.91,168.34,168,170.59,101428,171.14,"05-Feb-2026",2721,"",""
"3","21STCENMGM","EQ",40.2,40.21,40.2,40.21,40.21,39.43,981,0.39,"05-Feb-2026",12,"",""
"4","360ONE","EQ",1166.8,1171.9,1131.2,1140.8,1138.5,1166.1,879272,10026.32,"05-Feb-2026",35828,"",""
"5","3IINFOLTD","EQ",15.4,15.49,15.2,15.32,15.37,15.49,207391,31.83,"05-Feb-2026",915,"",""
"6","3MINDIA","EQ",35765,35855,35100,35450,35180,35765,3135,1112.08,"05-Feb-2026",2137,"",""
"7","3PLAND","EQ",36.2,36.4,34.65,35.13,35.11,34.65,5739,2.05,"05-Feb-2026",50,"",""
"8","563GS2026","GS",101.76,101.76,101.55,101.55,101.55,101.76,142,0.14,"05-Feb-2026",2,"",""
"9","574GS2026","GS",101.6,101.6,101.6,101.6,101.6,101.6,4,0,"05-Feb-2026",1,"",""
"10","5PAISA","EQ",338.1,339.2,330.25,333.9,332.95,341.25,53843,179.58,"05-Feb-2026",2190,"",""
"11","601GS2030","GS",98.6,98.6,98.6,98.6,98.6,98.7,10,0.01,"05-Feb-2026",1,"",""
"12","610GS2031","GS",98.3,98.3,98.3,98.3,98.3,97.25,1,0,"05-Feb-2026",1,"",""
"13","633GS2035","GS",98,99.46,98,99.46,99.46,98.95,2100,2.09,"05-Feb-2026",2,"",""
"14","63MOONS","EQ",652.9,656,635.95,643.85,647.95,653.5,75976,492.39,"05-Feb-2026",2635,"",""
"15","648GS2035","GS",99.05,99.85,99.05,99.85,99.85,99.65,300,0.3,"05-Feb-2026",3,"",""
"16","654GS2032","GS",99.1,100,99.1,99.6,100,99.11,37440,37.27,"05-Feb-2026",28,"",""
"17","667GS2050","GS",92.75,92.75,92.75,92.75,92.75,91.61,25,0.02,"05-Feb-2026",3,"",""
"18","668GS2033","GS",98.7,98.7,98.7,98.7,98.7,98,100,0.1,"05-Feb-2026",1,"",""
"19","668GS2040","GS",96.1,96.9,96.1,96.86,96.9,96.01,17545,17,"05-Feb-2026",7,"",""
"20","675GS2029","GS",101.65,101.65,101.65,101.65,101.65,102.3,100,0.1,"05-Feb-2026",1,"",""
"21","676GS2061","GS",94.36,94.49,93.84,94.49,94.49,94.35,508979,478.44,"05-Feb-2026",94,"",""
"22","679GS2034A","GS",95,95,91,91,91,95,360,0.33,"05-Feb-2026",5,"",""
"23","690GS2065","GS",95.3,95.3,95,95.1,95.1,94.9,19267,18.31,"05-Feb-2026",12,"",""
"24","695GS2061","GS",94.8,94.8,94.58,94.58,94.58,94.1,41,0.04,"05-Feb-2026",4,"",""
"25","698GR2054","GS",94.28,94.28,94,94,94,94.29,51,0.05,"05-Feb-2026",2,"",""
"26","699GS2026","GS",102.16,102.4,102.16,102.16,102.16,102.16,2032,2.08,"05-Feb-2026",4,"",""
"27","699GS2051","GS",95.3,96,95.3,95.98,96,95.6,1084,1.04,"05-Feb-2026",12,"",""
"28","702GS2027","GS",102,102,102,102,102,102,2000,2.04,"05-Feb-2026",1,"",""
"29","709GS2054","GS",97,97.99,96.32,97,97,97.08,35948,34.83,"05-Feb-2026",51,"",""
"30","709GS2074","GS",97.4,97.4,97,97.25,97.25,97,29741,28.91,"05-Feb-2026",25,"",""
"31","710GS2029","GS",104.4,104.41,104.4,104.41,104.41,104.15,5510,5.75,"05-Feb-2026",2,"",""
"32","717GS2030","GS",105,105.1,105,105.09,105.09,104.25,3300,3.47,"05-Feb-2026",3,"",""
"33","718GS2037","GS",101.52,101.99,101.52,101.99,101.99,101.99,15342,15.62,"05-Feb-2026",7,"",""
"34","723GS2039","GS",102.5,103.85,102.5,103.85,103.85,102.51,13510,13.89,"05-Feb-2026",5,"",""
"35","724GS2055","GS",101.2,101.5,101.2,101.31,101.31,101.35,301,0.31,"05-Feb-2026",3,"",""
"36","725GS2063","GS",99.14,99.18,99.04,99.16,99.18,99.04,29989,29.73,"05-Feb-2026",37,"",""
"37","726GS2032","GS",105.66,106.6,105.66,106.6,106.6,105.42,32002,33.83,"05-Feb-2026",3,"",""
"38","726GS2033","GS",103.5,103.5,103.5,103.5,103.5,105.15,1220,1.26,"05-Feb-2026",2,"",""
"39","732GS2030","GS",104.7,104.7,104.7,104.7,104.7,104.35,600,0.63,"05-Feb-2026",2,"",""
"40","733GS2026","GS",102.3,102.3,102.26,102.26,102.26,102.3,700,0.72,"05-Feb-2026",3,"",""
"41","734GS2064","GS",100.38,100.75,100,100.05,100,100.38,11364,11.38,"05-Feb-2026",19,"",""
"42","736GS2052","GS",103.9,103.9,103.87,103.87,103.9,103.9,10010,10.4,"05-Feb-2026",5,"",""
"43","737GS2028","GS",104.5,104.5,104.5,104.5,104.5,104.5,100,0.1,"05-Feb-2026",1,"",""
"44","738GS2027","GS",102.9,102.92,102.71,102.91,102.92,102.9,44879,46.14,"05-Feb-2026",35,"",""
"45","73GS2053","GS",100.2,100.2,99.6,99.8,99.81,99.56,22296,22.23,"05-Feb-2026",14,"",""
"46","741GS2036","GS",104,105.35,104,105.35,105.35,104.05,901,0.94,"05-Feb-2026",2,"",""
"47","743GS2076","GS",101.99,101.99,101.99,101.99,101.99,101,100,0.1,"05-Feb-2026",1,"",""
"48","74GS2062","GS",102.48,102.48,101.01,102.42,102.47,101,5521,5.65,"05-Feb-2026",12,"",""
"49","754GS2036","GS",106.25,106.74,106.24,106.53,106.5,106.25,389107,414.36,"05-Feb-2026",95,"",""
"50","772GS2049","GS",103.85,105,103.85,105,105,104.22,325,0.34,"05-Feb-2026",3,"",""
"51","772GS2055","GS",109.5,109.5,105.5,109,109,109.9,403,0.44,"05-Feb-2026",5,"",""
"52","795GS2032","GS",107.58,108.99,107.58,108.99,108.99,107.01,110,0.12,"05-Feb-2026",3,"",""
"53","813GS2045","GS",108.21,108.3,108.21,108.3,108.3,113.5,200,0.22,"05-Feb-2026",2,"",""
"54","824GS2027","GS",106.19,106.19,106.19,106.19,106.19,106.17,53,0.06,"05-Feb-2026",1,"",""
"55","826GS2027","GS",105.93,105.93,105.93,105.93,105.93,105.93,4,0,"05-Feb-2026",1,"",""
"56","828GS2027","GS",131.47,131.47,131.47,131.47,131.47,138.38,110,0.14,"05-Feb-2026",2,"",""
"57","832GS2032","GS",108,108,107.75,107.75,107.75,108,1176,1.27,"05-Feb-2026",3,"",""
"58","833GS2026","GS",101.5,101.5,101.5,101.5,101.5,100,1288,1.31,"05-Feb-2026",1,"",""
"59","883GS2041","GS",113.45,113.45,113.45,113.45,113.45,113.45,200,0.23,"05-Feb-2026",2,"",""
"60","897GS2030","GS",114.26,114.26,114,114,114,114.26,3,0,"05-Feb-2026",3,"",""
"61","92GS2030","GS",115.4,115.4,114.5,114.5,114.5,115.38,4165,4.79,"05-Feb-2026",9,"",""
"62","A2ZINFRA","EQ",14.5,14.79,14.11,14.25,14.2,14.56,157932,22.84,"05-Feb-2026",493,"",""
"63","AAATECH","BE",103,103,99.08,101.01,101.2,102.15,8828,8.9,"05-Feb-2026",127,"",""
"64","AADHARHFC","EQ",476,476,472.2,472.55,472.7,472.6,253725,1200.75,"05-Feb-2026",5869,"",""
"65","AAKAAR","SM",52,52,51,51,51,53.35,28800,14.7,"05-Feb-2026",4,"",""
"66","AAKASH","EQ",7.93,8.02,7.8,7.91,7.93,7.88,43653,3.45,"05-Feb-2026",252,"",""
"67","AARADHYA","SM",116,116,114,114,114,117.45,3600,4.14,"05-Feb-2026",3,"",""
"68","AAREYDRUGS","EQ",64.95,66.8,62.27,65.61,66.4,62.78,100381,65.11,"05-Feb-2026",918,"",""
"69","AARON","EQ",163.3,167.93,160,164.16,165,163.3,12912,21.31,"05-Feb-2026",697,"",""
"70","AARTECH","EQ",48.75,49.32,45.71,46.28,46.06,47.7,22785,10.79,"05-Feb-2026",515,"",""
"71","AARTIDRUGS","EQ",370.95,377.85,366.05,374.9,375.6,370.9,248659,927.68,"05-Feb-2026",9156,"",""
"72","AARTIIND","EQ",442.9,456.4,439.05,453.6,452.85,442.9,2812963,12611.88,"05-Feb-2026",51345,"",""
"73","AARTIPHARM","EQ",776.65,789.8,772.55,783.35,782.9,776.65,73468,574.35,"05-Feb-2026",7135,"",""
"74","AARTISURF","EQ",422.05,429.7,420,421.35,420,429.25,6177,26.15,"05-Feb-2026",457,"",""
"75","AARVI","EQ",131.2,131.3,127.35,127.77,127.5,129.1,14733,18.98,"05-Feb-2026",1041,"",""
"76","AATMAJ","SM",23.5,23.5,21.75,21.75,21.75,20.75,6000,1.37,"05-Feb-2026",3,"",""
"77","AAVAS","EQ",1427.9,1430,1375,1379.5,1381.4,1420.2,134525,1867.71,"05-Feb-2026",16055,"",""
"78","ABAN","BE",21.63,21.63,20.52,20.63,20.56,21.22,74340,15.61,"05-Feb-2026",451,"",""
"79","ABB","EQ",5750,5840.5,5663,5770,5749,5755,205411,11852.73,"05-Feb-2026",24768,"",""
"80","ABBOTINDIA","EQ",27200,27300,26865,27215,27110,27100,3371,913.84,"05-Feb-2026",2381,"",""
"81","ABCAPITAL","EQ",347,347.1,335,344.65,345.35,346.6,7513726,25664.79,"05-Feb-2026",65487,"",""
"82","ABCOTS","EQ",427,427.6,411.1,424.25,419,415.2,19776,83.62,"05-Feb-2026",491,"",""
"83","ABDL","EQ",510.95,516.95,498.95,514.95,515,511,315912,1604.63,"05-Feb-2026",13141,"",""
"84","ABFRL","EQ",69.5,71.2,68.55,70.89,70.9,68.84,6114739,4296.48,"05-Feb-2026",31161,"",""
"85","ABGSEC","EQ",111.54,111.54,110.99,110.99,110.99,110.99,8,0.01,"05-Feb-2026",5,"",""
"86","ABINFRA","EQ",19.8,21.05,19.3,20.99,21,19.14,4835943,1009.17,"05-Feb-2026",2754,"",""
"87","ABLBL","EQ",115.55,116.4,113.5,114.09,113.65,116.4,532814,612.5,"05-Feb-2026",9458,"",""
"88","ABMINTLLTD","EQ",39.2,47.04,39.2,41.75,41.82,39.2,4872,2.11,"05-Feb-2026",118,"",""
"89","ABREL","EQ",1219.9,1314.4,1201.1,1303.5,1295,1218.8,758147,9679.94,"05-Feb-2026",55953,"",""
"90","ABSLAMC","EQ",820,820.45,805.9,809.75,805.9,823.35,61109,496.94,"05-Feb-2026",6464,"",""
