"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",104.45,104.45,104.45,104.45,104.45,104.49,541,0.57,"26-Aug-2026",3,"",""
"2","20MICRONS","EQ",210.66,233.53,210.66,223.63,223.4,210.65,1411924,3192.13,"26-Aug-2026",27940,"",""
"3","21STCENMGM","EQ",42.51,43.92,42.31,42.59,42.59,43.17,18104,7.71,"26-Aug-2026",83,"",""
"4","360ONE","EQ",1213.2,1219.8,1195,1197.2,1197.2,1210,332670,4019,"26-Aug-2026",20757,"",""
"5","3BBLACKBIO","EQ",1266.3,1313,1266.3,1306.3,1307.9,1262.4,15966,207.09,"26-Aug-2026",1538,"",""
"6","3IINFOLTD","BE",24.5,24.8,24,24.04,24.1,23.98,172933,42.23,"26-Aug-2026",778,"",""
"7","3MINDIA","EQ",33695,33895,33340,33570,33555,33695,1465,491.28,"26-Aug-2026",784,"",""
"8","3PLAND","EQ",32,32.04,31.55,32,32,31.99,813,0.26,"26-Aug-2026",22,"",""
"9","574GS2026","GS",100.95,101.75,100.92,101.75,101.75,100.91,9419,9.51,"26-Aug-2026",41,"",""
"10","591GS2028","GS",100,100,99.51,99.51,99.51,99.51,101,0.1,"26-Aug-2026",2,"",""
"11","5PAISA","EQ",381.85,381.95,373.05,376.4,375.6,380.65,24865,93.71,"26-Aug-2026",1488,"",""
"12","601GS2030","GS",97.71,98,97.71,98,98,97.71,2004,1.96,"26-Aug-2026",7,"",""
"13","610GS2031","GS",99.5,99.5,99.5,99.5,99.5,97.3,1517,1.51,"26-Aug-2026",5,"",""
"14","620GS2029","GS",99.6,99.6,99.02,99.02,99.02,99.6,1100,1.1,"26-Aug-2026",13,"",""
"15","628GS2032","GS",98.25,98.25,98.25,98.25,98.25,98.26,9500,9.33,"26-Aug-2026",3,"",""
"16","633GS2035","GS",101,101,101,101,101,99,1,0,"26-Aug-2026",1,"",""
"17","636GS2031","GS",100,100,99.25,99.83,99.85,100,21951,21.93,"26-Aug-2026",12,"",""
"18","63MOONS","EQ",781.8,792.45,773,777.55,775.15,782.75,127223,994.81,"26-Aug-2026",5137,"",""
"19","648GS2035","GS",99.05,102,99.05,100.98,100.98,99.05,21200,21.16,"26-Aug-2026",9,"",""
"20","654GS2032","GS",100.55,100.55,100.55,100.55,100.55,99.3,1,0,"26-Aug-2026",1,"",""
"21","664GS2027","GS",101.6,101.6,101.6,101.6,101.6,101.6,1,0,"26-Aug-2026",1,"",""
"22","667GS2035","GS",100.7,100.7,100.7,100.7,100.7,105.75,3171,3.19,"26-Aug-2026",1,"",""
"23","667GS2050","GS",92.8,92.8,91.73,91.96,91.73,92,606,0.56,"26-Aug-2026",26,"",""
"24","668GS2033","GS",100,100,100,100,100,100,200,0.2,"26-Aug-2026",2,"",""
"25","668GS2040","GS",98.5,98.5,98.5,98.5,98.5,98.1,14412,14.2,"26-Aug-2026",8,"",""
"26","675GS2029","GS",100.96,100.96,100.96,100.96,100.96,101.3,100,0.1,"26-Aug-2026",1,"",""
"27","676GS2061","GS",91.7,91.7,91.06,91.45,91.45,91.19,3892,3.55,"26-Aug-2026",25,"",""
"28","679GS2034A","GS",99.73,99.73,99.73,99.73,99.73,96,1,0,"26-Aug-2026",1,"",""
"29","68GS2060","GS",92.86,92.86,92.81,92.81,92.81,92.81,303,0.28,"26-Aug-2026",4,"",""
"30","690GS2065","GS",94.7,94.7,94,94.39,94.39,94.52,13918,13.12,"26-Aug-2026",16,"",""
"31","694GS2036","GS",101.5,102.5,101.5,102.46,102.5,102,2883,2.95,"26-Aug-2026",12,"",""
"32","695GS2061","GS",94.7,94.7,94.39,94.39,94.39,93.5,1253,1.18,"26-Aug-2026",8,"",""
"33","698GR2054","GS",95.95,95.95,95.8,95.8,95.8,92.06,2,0,"26-Aug-2026",2,"",""
"34","699GS2051","GS",97.75,97.75,97.73,97.73,97.73,95.55,62,0.06,"26-Aug-2026",3,"",""
"35","702GS2027","GS",102.55,102.55,101.85,101.85,101.85,101.75,101,0.1,"26-Aug-2026",2,"",""
"36","702GS2031","GS",102.15,102.15,102.15,102.15,102.15,102.15,50,0.05,"26-Aug-2026",1,"",""
"37","704GS2029","GS",102.26,102.26,102.26,102.26,102.26,102.26,601,0.61,"26-Aug-2026",2,"",""
"38","706GS2028","GS",103.85,103.85,103.85,103.85,103.85,104.05,1000,1.04,"26-Aug-2026",1,"",""
"39","706GS2041","GS",100,100.5,100,100.5,100.5,100.25,11400,11.46,"26-Aug-2026",5,"",""
"40","709GS2054","GS",97,97,96.4,96.51,96.5,96.5,53249,51.36,"26-Aug-2026",28,"",""
"41","709GS2074","GS",96.02,96.3,96.02,96.29,96.3,96.3,27366,26.31,"26-Aug-2026",33,"",""
"42","710GS2029","GS",104,104,103.75,103.75,103.75,103.5,6016,6.25,"26-Aug-2026",7,"",""
"43","718GS2037","GS",102.8,103.1,102.8,103.08,103,102.41,50582,52.09,"26-Aug-2026",10,"",""
"44","71GS2034","GS",105.05,105.05,103.3,104.48,104.48,103.02,4802,5.02,"26-Aug-2026",8,"",""
"45","723GS2039","GS",104.4,104.4,104.4,104.4,104.4,104.4,200,0.21,"26-Aug-2026",2,"",""
"46","724GS2055","GS",98.48,98.5,97.9,98.37,98.37,98,13221,12.98,"26-Aug-2026",24,"",""
"47","725GS2063","GS",98.44,98.44,97.87,97.98,97.99,97.98,200561,196.44,"26-Aug-2026",100,"",""
"48","726GS2032","GS",105.1,105.1,103.49,103.56,103.7,104.5,17900,18.54,"26-Aug-2026",16,"",""
"49","733GS2026","GS",102.51,102.51,102.51,102.51,102.51,101.9,20,0.02,"26-Aug-2026",2,"",""
"50","734GS2064","GS",99.94,100.27,99.82,100.1,100.1,99.94,20210,20.23,"26-Aug-2026",18,"",""
"51","736GS2052","GS",102.5,102.5,102.5,102.5,102.5,102.75,9492,9.73,"26-Aug-2026",6,"",""
"52","737GS2028","GS",104.02,106.78,104.02,106.78,106.78,104.25,148,0.16,"26-Aug-2026",2,"",""
"53","738GS2027","GS",102.5,102.55,102.21,102.55,102.55,102.5,137454,140.77,"26-Aug-2026",30,"",""
"54","73GS2053","GS",99.27,99.36,99.26,99.36,99.36,99.51,14100,14,"26-Aug-2026",7,"",""
"55","741GS2036","GS",105.22,105.7,105,105,105,106,20001,21.02,"26-Aug-2026",34,"",""
"56","743GS2076","GS",100.95,100.95,100,100.03,100.03,100,4342,4.34,"26-Aug-2026",23,"",""
