"","SYMBOL","SERIES","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","ISIN","X"
"1","1018GS2026","GS",106,106,105,105,105,105,20,0.02,"07-Oct-2025",4,"",""
"2","20MICRONS","EQ",213.05,214.9,210,210.76,212,212.66,65943,139.97,"07-Oct-2025",1856,"",""
"3","21STCENMGM","EQ",50,50.87,49.08,49.08,49.08,50.09,11555,5.7,"07-Oct-2025",243,"",""
"4","360ONE","EQ",1060,1078,1054.6,1069.4,1067,1062.4,650935,6959.9,"07-Oct-2025",31502,"",""
"5","3IINFO-RE","BE",2.61,3,2.61,2.61,2.61,4.35,1343450,35.71,"07-Oct-2025",3379,"",""
"6","3IINFOLTD","EQ",21.35,21.35,19.66,19.99,20.07,21.35,1154632,234.51,"07-Oct-2025",5109,"",""
"7","3MINDIA","EQ",29350,29365,29015,29110,29035,29325,2405,700.31,"07-Oct-2025",908,"",""
"8","3PLAND","EQ",43.45,44.45,42.81,43.04,43,43.57,9352,4.05,"07-Oct-2025",148,"",""
"9","515GS2025","GS",105.01,105.01,100.75,100.75,100.75,102.45,1601,1.63,"07-Oct-2025",3,"",""
"10","563GS2026","GS",102.16,102.16,102.16,102.16,102.16,101.81,6,0.01,"07-Oct-2025",1,"",""
"11","574GS2026","GS",101.3,102.35,101.05,102.32,101.05,102.25,102,0.1,"07-Oct-2025",5,"",""
"12","5PAISA","EQ",351,354.75,349.3,352.2,354,349.4,11120,39.15,"07-Oct-2025",1138,"",""
"13","601GS2030","GS",99.9,100.5,99.9,100.5,100.5,100.45,700,0.7,"07-Oct-2025",3,"",""
"14","628GS2032","GS",100,100,99.01,99.77,99.01,100.35,220,0.22,"07-Oct-2025",4,"",""
"15","633GS2035","GS",100,100,100,100,100,100,300,0.3,"07-Oct-2025",3,"",""
"16","63MOONS","EQ",895,900.3,865.2,869,866.95,888.35,81611,719.63,"07-Oct-2025",6480,"",""
"17","664GS2027","GS",102.4,102.4,102.4,102.4,102.4,102.4,100,0.1,"07-Oct-2025",1,"",""
"18","667GS2035","GS",100.28,103.94,100.28,103.94,103.94,103.45,2,0,"07-Oct-2025",2,"",""
"19","667GS2050","GS",96.25,96.25,96.25,96.25,96.25,96.32,476,0.46,"07-Oct-2025",2,"",""
"20","675GS2029","GS",102.75,105.99,102.75,105,105,103.8,581,0.6,"07-Oct-2025",10,"",""
"21","676GS2061","GS",94.85,95.15,94.8,94.8,94.8,94.89,31000,29.41,"07-Oct-2025",13,"",""
"22","679GS2029","GS",103.65,103.65,103.65,103.65,103.65,103.7,294,0.3,"07-Oct-2025",1,"",""
"23","679GS2031","GS",101.85,104.2,101.85,104.2,104.2,106.06,201,0.2,"07-Oct-2025",2,"",""
"24","68GS2060","GS",96.5,96.5,95.75,96.49,96.49,96.01,14379,13.8,"07-Oct-2025",12,"",""
"25","690GS2065","GS",99.6,100.7,99.35,99.8,99.8,99.6,91529,91.17,"07-Oct-2025",19,"",""
"26","695GS2061","GS",96.55,99,96.55,99,99,99.5,3,0,"07-Oct-2025",3,"",""
"27","699GS2026","GS",103.43,103.43,103.43,103.43,103.43,103.85,200,0.21,"07-Oct-2025",2,"",""
"28","702GS2027","GS",103,103,103,103,103,103,3329,3.43,"07-Oct-2025",3,"",""
"29","702GS2031","GS",104.2,104.2,104.2,104.2,104.2,103.2,190,0.2,"07-Oct-2025",2,"",""
"30","706GS2028","GS",106.1,106.1,106.1,106.1,106.1,105.7,4,0,"07-Oct-2025",2,"",""
"31","709GS2054","GS",101.2,101.2,100.61,100.87,100.9,101,21114,21.32,"07-Oct-2025",36,"",""
"32","709GS2074","GS",101.2,101.2,100.6,101.01,101.05,101.2,8704,8.79,"07-Oct-2025",15,"",""
"33","710GS2029","GS",105.85,105.85,105.85,105.85,105.85,105.85,57,0.06,"07-Oct-2025",1,"",""
"34","718GS2033","GS",104.04,104.04,104.04,104.04,104.04,103.5,100,0.1,"07-Oct-2025",1,"",""
"35","718GS2037","GS",105,105,104.7,104.71,104.71,104.61,28230,29.59,"07-Oct-2025",10,"",""
"36","71GS2034","GS",102.95,103.9,102.95,103.45,103.45,102.81,4938,5.11,"07-Oct-2025",5,"",""
"37","723GS2039","GS",106,106,106,106,106,106.4,200,0.21,"07-Oct-2025",1,"",""
"38","724GS2055","GS",102.45,102.45,102,102,102,102.6,451,0.46,"07-Oct-2025",5,"",""
"39","725GS2063","GS",103.1,103.59,102.85,103.5,103.5,102.95,41722,42.98,"07-Oct-2025",20,"",""
"40","726GS2032","GS",103.25,105.4,103.25,105.39,105.39,104.8,886,0.93,"07-Oct-2025",3,"",""
"41","726GS2033","GS",104.5,104.5,104.3,104.3,104.3,104.5,20103,21.01,"07-Oct-2025",3,"",""
"42","732GS2030","GS",106,107.8,106,107.8,107.8,106,7350,7.92,"07-Oct-2025",6,"",""
"43","733GS2026","GS",103.72,104.4,103.72,104.4,104.4,104.77,500,0.52,"07-Oct-2025",3,"",""
"44","734GS2064","GS",104.6,105.7,104.6,105.25,105.25,104.66,21514,22.55,"07-Oct-2025",35,"",""
"45","736GS2052","GS",103,103,102.7,102.75,102.75,103,3766,3.87,"07-Oct-2025",4,"",""
"46","737GS2028","GS",106.76,107.65,106.76,107.62,107.65,106.65,8858,9.51,"07-Oct-2025",13,"",""
"47","738GS2027","GS",102.24,104.94,102.24,104.8,104.8,104.87,23784,24.95,"07-Oct-2025",17,"",""
"48","73GS2053","GS",104.7,104.7,102.46,103.53,103.53,103.22,149122,154.03,"07-Oct-2025",32,"",""
"49","741GS2036","GS",106.4,107.9,106.4,107,107,108.1,20315,21.62,"07-Oct-2025",8,"",""
"50","746GS2073","GS",107.25,107.25,105.26,106,106,106.78,2753,2.91,"07-Oct-2025",15,"",""
"51","74GS2062","GS",102.09,102.4,102.09,102.4,102.4,102.1,27895,28.5,"07-Oct-2025",24,"",""
"52","754GS2036","GS",109.4,109.4,107,109.19,109.15,109.28,398298,434.63,"07-Oct-2025",138,"",""
"53","826GS2027","GS",104.38,104.38,104.38,104.38,104.38,104.38,190,0.2,"07-Oct-2025",1,"",""
"54","828GS2027","GS",104,104,104,104,104,108,400,0.42,"07-Oct-2025",2,"",""
"55","833GS2026","GS",102.9,102.9,102.55,102.55,102.55,102.26,6,0.01,"07-Oct-2025",2,"",""
"56","92GS2030","GS",115.4,115.4,115.4,115.4,115.4,115.49,100,0.12,"07-Oct-2025",1,"",""
"57","A2ZINFRA","BE",18.22,18.22,18.22,18.22,18.22,17.87,15381,2.8,"07-Oct-2025",38,"",""
"58","AAATECH","EQ",127,136,112.89,112.89,112.89,125.44,1508452,1854.09,"07-Oct-2025",12919,"",""
"59","AADHARHFC","EQ",519.8,520,511,512.9,512.8,517.8,220757,1134.62,"07-Oct-2025",7401,"",""
"60","AAKAAR","SM",83,83,79,79.3,80.7,83,32000,25.5,"07-Oct-2025",19,"",""
"61","AAKASH","EQ",9.12,9.39,9.12,9.22,9.2,9.31,112102,10.37,"07-Oct-2025",465,"",""
"62","AARADHYA","ST",171.7,171.7,166.25,166.5,166.3,166.25,32400,54.08,"07-Oct-2025",15,"",""
"63","AAREYDRUGS","BE",84,84,82.2,84,84,83.85,86703,72.64,"07-Oct-2025",107,"",""
"64","AARON","EQ",185.28,186.85,181,181.45,181,184.98,10991,20.13,"07-Oct-2025",711,"",""
"65","AARTECH","EQ",52.99,53.49,51.89,53.32,53.49,51.91,19880,10.48,"07-Oct-2025",731,"",""
"66","AARTIDRUGS","EQ",499.3,508.5,496.75,506.4,507.45,499.3,127009,639.35,"07-Oct-2025",7527,"",""
"67","AARTIIND","EQ",377.5,380.55,376,377.35,376.85,377.45,309941,1171.77,"07-Oct-2025",10808,"",""
"68","AARTIPHARM","EQ",829.95,833,825.6,829.75,830,829.95,122537,1016.33,"07-Oct-2025",7486,"",""
"69","AARTISURF","EQ",460.1,473,460.1,467.15,465.2,465.2,8539,39.74,"07-Oct-2025",239,"",""
"70","AARTISURF","P1",138.1,138.1,138.1,138.1,138.1,138.1,1,0,"07-Oct-2025",1,"",""
"71","AARVEEDEN","BE",160.5,160.69,152,153.98,152.16,159.07,23111,35.67,"07-Oct-2025",237,"",""
"72","AARVI","EQ",122.99,126.62,121.02,124.97,124,122.56,18924,23.56,"07-Oct-2025",514,"",""
"73","AAVAS","EQ",1672,1689.9,1656.9,1673.5,1671.5,1671.8,86818,1450.27,"07-Oct-2025",10332,"",""
"74","ABAN","BE",41.5,42.29,40,40.56,40.71,41.64,64141,26.34,"07-Oct-2025",385,"",""
"75","ABB","EQ",5233,5343,5209.5,5219.5,5224,5218,382453,20200.52,"07-Oct-2025",39231,"",""
"76","ABBOTINDIA","EQ",30045,30190,29740,29825,29875,30020,3935,1178.58,"07-Oct-2025",2142,"",""
"77","ABCAPITAL","EQ",304.85,307.8,302.25,303.5,302.7,304.05,5517581,16817.49,"07-Oct-2025",64454,"",""
"78","ABCOTS","EQ",474.9,474.9,435,438.75,435,437.2,23130,104.14,"07-Oct-2025",941,"",""
"79","ABDL","EQ",556,560.35,542.6,546.65,546.65,556.4,253205,1396.44,"07-Oct-2025",9349,"",""
"80","ABFRL","EQ",85.9,86.67,85.2,85.7,85.28,86.24,3126948,2683.54,"07-Oct-2025",21122,"",""
"81","ABGSEC","EQ",111.06,111.36,110.55,111.36,111.36,110.7,346,0.38,"07-Oct-2025",10,"",""
"82","ABHAPOWER","ST",45.35,45.5,44.7,45.5,45.5,43.35,25600,11.59,"07-Oct-2025",16,"",""
"83","ABINFRA","EQ",199.02,203.01,195.46,197.2,196.87,198.77,65021,129.41,"07-Oct-2025",1085,"",""
"84","ABLBL","EQ",148,148.8,146.5,147.9,147.25,146.72,2946657,4344.56,"07-Oct-2025",30016,"",""
"85","ABMINTLLTD","EQ",46.5,46.5,43.22,46.5,46.5,44.29,1104,0.51,"07-Oct-2025",27,"",""
"86","ABREL","EQ",1574.6,1640,1574.6,1614.6,1616.3,1568.7,805455,13036.8,"07-Oct-2025",42188,"",""
"87","ABSLAMC","EQ",821.95,824.55,817.65,820.75,818.25,819.8,176424,1448.68,"07-Oct-2025",12814,"",""
"88","ABSLBANETF","EQ",57.89,57.89,57.21,57.41,57.45,57.37,25080,14.43,"07-Oct-2025",307,"",""
"89","ABSLLIQUID","EQ",1000,1000.01,999.99,999.99,1000,999.99,13905,139.05,"07-Oct-2025",49,"",""
"90","ABSLNN50ET","EQ",72.19,72.2,71.53,71.64,71.64,71.47,6547,4.7,"07-Oct-2025",173,"",""
"91","ABSLPSE","EQ",10.22,10.25,10.12,10.16,10.19,10.17,154151,15.69,"07-Oct-2025",383,"",""
